Type,Comment,Value
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),88.218.93.71|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),114.55.29.53|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),1.92.138.71|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.109.140.12|2233
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),221.132.29.137|4433
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),51.68.231.231|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),142.44.35.188|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),38.244.195.30|31337
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),121.186.76.168|6001
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),205.185.114.104|8157
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),170.64.207.117|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),196.251.116.62|444
ip-dst|port,DarkComet botnet C2 server (confidence level: 50%),178.19.240.193|5938
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),84.132.23.65|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),51.250.8.230|20001
url,DCRat botnet C2 (confidence level: 50%),http://a1055919.xsph.ru/84c32770.php
domain,AsyncRAT botnet C2 domain (confidence level: 50%),296azure-64092.portmap.io
domain,DarkComet botnet C2 domain (confidence level: 50%),madara21-54023.portmap.io
domain,Mirai botnet C2 domain (confidence level: 50%),uranet.duckdns.org
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),213.209.150.147|6000
url,Cobalt Strike botnet C2 (confidence level: 75%),http://inventscience.st:443/hsiy
url,Cobalt Strike botnet C2 (confidence level: 75%),http://inventscience.st:443/jcoa
url,DCRat botnet C2 (confidence level: 100%),http://a1144817.xsph.ru/1e3e1c5f.php
ip-dst|port,STRRAT botnet C2 server (confidence level: 100%),194.59.30.123|1750
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),119.8.127.123|59981
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),117.72.70.150|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.143.81.95|4433
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.116.62|2222
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),168.231.110.190|443
domain,Havoc botnet C2 domain (confidence level: 100%),node.ozzytzy-anomali-adminjomok.panel-store-pterodactyl.my.id
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),16.24.145.72|7207
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.38.41.124|20001
ip-dst|port,Broomstick botnet C2 server (confidence level: 75%),185.196.11.182|80
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),24.158.36.34|443
domain,Unknown malware payload delivery domain (confidence level: 100%),lbkequityexchange.com
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),23.249.29.68|90
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.198.149.5|6628
url,AsyncRAT payload delivery URL (confidence level: 100%),https://lbkequityexchange.com/eqtrn.exe
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),147.185.221.29|34904
url,DCRat botnet C2 (confidence level: 100%),http://a1144925.xsph.ru/945a7ca3.php
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),193.161.193.99|53895
domain,NetSupportManager RAT botnet C2 domain (confidence level: 100%),summer25hot.org
ip-dst|port,pupy botnet C2 server (confidence level: 100%),106.14.2.243|443
domain,Remcos botnet C2 domain (confidence level: 100%),farahsaamer.duckdns.org
domain,Remcos botnet C2 domain (confidence level: 100%),remdynu1.accesscam.org
domain,Remcos botnet C2 domain (confidence level: 100%),remdynu2.accesscam.org
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.121.130.60|8888
domain,Remcos botnet C2 domain (confidence level: 100%),hajouts8koumis9.duckdns.org
domain,Remcos botnet C2 domain (confidence level: 100%),hajouts8koumis910.duckdns.org
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),141.11.1.120|7443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),94.31.108.120|6606
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),94.31.108.120|7707
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),94.31.108.120|8808
domain,Quasar RAT botnet C2 domain (confidence level: 100%),wisedreams-53895.portmap.io
url,Lumma Stealer botnet C2 (confidence level: 100%),https://elopmgg.top/irwq
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),176.46.157.64|1912
url,Stealc botnet C2 (confidence level: 100%),http://45.156.87.219
url,Stealc botnet C2 (confidence level: 100%),http://45.156.87.219/7ab1be8d3f144ac7.php
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),45.156.87.219|80
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),194.213.18.34|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),129.204.130.127|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.139.59.122|8080
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),stable.lanpdt.info
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),212.115.41.175|16465
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 75%),149.22.227.64|1111
url,FAKEUPDATES botnet C2 (confidence level: 100%),https://stable.lanpdt.info/viewdashboard
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),166.88.164.42|443
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),anoteryo.top
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),videoproduction.demostagingserver.com
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),3.126.37.18|15761
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),18.192.93.86|15761
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),18.156.13.209|15761
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),18.157.68.73|15761
domain,Quasar RAT botnet C2 domain (confidence level: 75%),mugu3.ydns.eu
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.29|60301
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),27.147.169.101|9999
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),27.147.169.101|7000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.238.225.44|80
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),193.31.28.49|5946
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),172.81.61.168|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.46.157.34|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.46.157.34|8808
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),5.101.81.63|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.25.50.35|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),91.92.46.250|21
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),124.198.131.29|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),45.201.216.189|65535
ip-dst|port,Aurotun Stealer botnet C2 server (confidence level: 100%),80.64.19.69|35672
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),156.246.3.189|9397
domain,AsyncRAT botnet C2 domain (confidence level: 100%),c83-249-230-189.bredband.tele2.se
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),161.97.76.244|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.227.189.57|7443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.65.51.137|2762
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),18.208.220.64|50580
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),95.164.123.60|1303
ip-dst|port,N-W0rm botnet C2 server (confidence level: 100%),196.251.69.82|49002
domain,ShadowPad botnet C2 domain (confidence level: 95%),en.earthen.io
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),128.199.132.98|1177
url,DCRat botnet C2 (confidence level: 100%),http://92.42.99.73/videolowserversqlprivateuploads.php
domain,Remcos botnet C2 domain (confidence level: 100%),ambakgroup.com
domain,Remcos botnet C2 domain (confidence level: 100%),windows11.webredirect.org
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.156.87.226|9373
domain,Remcos botnet C2 domain (confidence level: 100%),slitterline.xyz
domain,Remcos botnet C2 domain (confidence level: 100%),rem.specialtyfoodnetwork.site
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),87.120.186.37|57480
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),89.39.121.31|55500
url,Lumma Stealer botnet C2 (confidence level: 100%),https://elta-couriiirr.top/api
domain,NjRAT botnet C2 domain (confidence level: 100%),nglocalhost.com
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),154.94.232.242|6666
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),154.94.232.242|8888
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.100.117.240|443
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.100.117.240|801
domain,Revenge RAT botnet C2 domain (confidence level: 100%),amazon.capeturk.com
domain,CyberGate botnet C2 domain (confidence level: 100%),tarek777.no-ip.biz
domain,CyberGate botnet C2 domain (confidence level: 100%),reportedfall.no-ip.biz
url,DCRat botnet C2 (confidence level: 100%),http://animals713.temp.swtest.ru/longpollbigloaddefault.php
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),23.249.28.155|443
ip-dst|port,BitRAT botnet C2 server (confidence level: 100%),193.142.146.64|5456
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),54.177.153.237|12543
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),157.230.34.254|31337
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),15.185.82.178|2761
ip-dst|port,BlackShades botnet C2 server (confidence level: 50%),16.51.99.163|15
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 50%),107.154.172.8|16010
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),51.250.8.230|21379
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),213.209.150.171|5010
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/m9sq3rbn
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),147.185.221.20|21790
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),blog.ictstudents.help
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),dns2.e-twfpg.com
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),login.ictstudents.help
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns1.bsetop.top
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns2.bsetop.top
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns3.bsetop.top
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),support.desktop.wales
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),35.78.222.198|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),48.220.32.191|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),5.188.86.168|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),119.91.235.213|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.117.143.185|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.84.172|5000
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),196.189.21.73|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),77.90.153.204|8080
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.115.156|2000
ip-dst|port,Hook botnet C2 server (confidence level: 100%),172.86.105.40|8089
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.235|80
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.238|80
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),148.66.21.234|80
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),196.120.15.116|443
url,Vidar botnet C2 (confidence level: 75%),https://91.99.201.76
url,Vidar botnet C2 (confidence level: 75%),https://17.5.exifit.ir
domain,Vidar botnet C2 domain (confidence level: 75%),17.5.exifit.ir
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),105.96.53.240|32103
ip-dst|port,Havoc botnet C2 server (confidence level: 75%),110.42.229.59|7000
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),16.64.3.63|443
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),176.44.55.45|995
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),182.30.42.80|443
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),182.30.50.169|443
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),184.63.156.132|443
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),52.27.77.62|443
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),83.110.196.162|443
ip-dst|port,Broomstick botnet C2 server (confidence level: 75%),85.239.52.249|80
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),88.129.147.201|8080
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),27.106.96.167|4173
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),123.56.43.176|4173
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),161.97.87.37|1337
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),81.70.172.120|4173
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),165.22.209.134|443
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),152.42.156.19|443
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),89.58.40.80|1337
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),80.15.141.250|9993
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.96.125.204|40945
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),173.234.30.74|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),223.247.220.26|10001
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),92.205.165.168|10001
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),3.74.27.83|19275
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.29|32655
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),193.37.69.44|443
