Type,Comment,Value
url,Lumma Stealer botnet C2 (confidence level: 100%),https://ossifiedreduio.shop/api
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),forum.envisionfonddulac.info
domain,Formbook botnet C2 domain (confidence level: 50%),www.foreveralive.store
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),scizencehub.life
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),167.99.252.126|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.omelyrooms.online
domain,DarkComet botnet C2 domain (confidence level: 100%),darkboy999.zapto.org
url,Mozi payload delivery URL (confidence level: 50%),http://117.235.42.77:46582/mozi.m
url,Formbook botnet C2 (confidence level: 50%),http://www.atori.church/sa38/
url,Phorpiex botnet C2 (confidence level: 50%),http://fauibdbebdbburua.ru/
url,Lumma Stealer botnet C2 (confidence level: 100%),https://scientihfichub.bet/api
url,Formbook botnet C2 (confidence level: 50%),http://www.pepsico.llc/egs9/
url,SmartLoader botnet C2 (confidence level: 75%),http://94.156.114.56/api/ytasodysodisowqsytesodgsotasotusnjusn2qs
url,Lumma Stealer botnet C2 (confidence level: 100%),https://baerkandmeow.run/api
url,Unknown malware payload delivery URL (confidence level: 50%),https://user.mypetapp.co.za/
domain,NjRAT botnet C2 domain (confidence level: 100%),data-center.gotdns.ch
domain,CyberGate botnet C2 domain (confidence level: 100%),merag00.zapto.org
domain,XWorm botnet C2 domain (confidence level: 50%),today-modules.gl.at.ply.gg
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),185.241.208.132|8808
url,Amadey botnet C2 (confidence level: 100%),http://45.93.20.224/pndj30vs11/index.php
domain,CyberGate botnet C2 domain (confidence level: 100%),tris.no-ip.org
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 100%),93.71.143.16|9002
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),38.132.122.177|443
domain,CyberGate botnet C2 domain (confidence level: 100%),toba00.no-ip.biz
domain,Formbook botnet C2 domain (confidence level: 50%),www.fqbjnaw.xyz
domain,Unknown malware botnet C2 domain (confidence level: 100%),wowokeys.com
url,Phorpiex botnet C2 (confidence level: 50%),http://euauueuueuruudgz.su/
domain,Mirai botnet C2 domain (confidence level: 100%),huyhoangluvnhi.duckdns.org
url,Lumma Stealer botnet C2 (confidence level: 75%),https://drive-connect.cyou/api
domain,Formbook botnet C2 domain (confidence level: 50%),www.aveenkumar.pro
url,Phorpiex botnet C2 (confidence level: 50%),http://awduhawduhuhhagae.top/
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.onlinebesttotogames.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.cis.club
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),120.26.136.6|80
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),46.101.140.228|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.rancoisinnovation.net
domain,Formbook botnet C2 domain (confidence level: 50%),www.construction-jobs-50157.bond
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.toptenufabetgames.xyz
url,Stealc payload delivery URL (confidence level: 50%),http://193.233.254.53/c824d1e0a60278fe/mozglue.dll
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),95.214.55.246|20000
url,Formbook botnet C2 (confidence level: 50%),http://www.rotomedia.xyz/u023/
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),92.112.184.22|8090
domain,Mirai botnet C2 domain (confidence level: 100%),nuklearcnc.duckdns.org
url,Formbook botnet C2 (confidence level: 50%),http://www.ellbeingonline.shop/u023/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),iznnovativelabs.today
domain,Formbook botnet C2 domain (confidence level: 50%),www.ct-ad.autos
url,Unknown malware botnet C2 (confidence level: 95%),https://vocals.faernleys.com/wbkuzuha5gb0zy9fl27o4rhimzoefaxjqrmoykovnhbda6vtknfclwdqudaaoog7pxprzqwhdldccuw0vlnnwhuu5jm3sxci83jtvori2exya3sbqgkvilg9egyfk94lgjhpqecpnfrpwbmmzbyj81/verify
domain,ClearFake payload delivery domain (confidence level: 100%),check.fafyd.icu
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),20.61.175.58|8443
domain,ClearFake payload delivery domain (confidence level: 100%),kolobsgw.pages.dev
domain,Formbook botnet C2 domain (confidence level: 50%),www.ragrantgarjden.top
domain,Formbook botnet C2 domain (confidence level: 50%),www.influencer-marketing-56510.bond
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.97.84.155|6666
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.digitalbusineszclub.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.aluablecoins.shop/u023/
url,Lumma Stealer botnet C2 (confidence level: 75%),https://5jowinjoinery.icu/api
url,Lumma Stealer botnet C2 (confidence level: 100%),https://bolbtbo.top/api
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),193.161.193.99|43449
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.196.216.193|21542
domain,Formbook botnet C2 domain (confidence level: 50%),www.onstruktor.fit
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.businesseshub.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.bookdmsab.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),31.166.106.12|59936
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),dataexzorers.icu
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.137.117.83|9091
domain,Formbook botnet C2 domain (confidence level: 50%),www.yapimaster.xyz
domain,Unknown Webinject botnet C2 domain (confidence level: 75%),gairiglouhique.net
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.homeimprovementbox.website
url,Lumma Stealer botnet C2 (confidence level: 100%),https://cityscapea.run/api
url,DCRat botnet C2 (confidence level: 100%),http://112664cm.nyashk.ru/asynctestdletemp.php
domain,ClearFake payload delivery domain (confidence level: 100%),check.hixya.icu
domain,Phorpiex botnet C2 domain (confidence level: 50%),fauibdbebdbburuz.su
domain,Unknown Webinject botnet C2 domain (confidence level: 75%),kefensaipta.net
url,Formbook botnet C2 (confidence level: 50%),http://www.uhsrgi.info/egs9/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),47.97.28.186|60000
url,ClearFake payload delivery URL (confidence level: 100%),https://check.tefee.icu/gkcxv.google
domain,CyberGate botnet C2 domain (confidence level: 100%),juli.no-ip.org
domain,DarkComet botnet C2 domain (confidence level: 100%),moodi1231.no-ip.info
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),3.126.224.214|15408
domain,MintsLoader payload delivery domain (confidence level: 100%),ljhcaemkhjeakje.top
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),195.177.95.106|2689
domain,CyberGate botnet C2 domain (confidence level: 100%),drolittto.no-ip.biz
url,Formbook botnet C2 (confidence level: 50%),http://www.ebseller.top/ka18/
url,Stealc payload delivery URL (confidence level: 50%),http://95.182.97.58/126d33f6b8f9bd61/mozglue.dll
domain,Quasar RAT botnet C2 domain (confidence level: 100%),ms-cdn-update.ru
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.bigmedianetwrk.com
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),196.251.88.97|80
url,DCRat botnet C2 (confidence level: 100%),http://230852cm.nyashk.ru/externaltojsauthgameserverlocal.php
url,Zloader botnet C2 (confidence level: 75%),https://dinctov.com/web/data
ip-dst|port,Tofsee botnet C2 server (confidence level: 100%),185.156.72.27|420
domain,XWorm botnet C2 domain (confidence level: 50%),abobustsb-31029.portmap.host
url,Lumma Stealer botnet C2 (confidence level: 75%),https://citydisco.bet/api
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),46.246.80.12|8080
domain,Astaroth botnet C2 domain (confidence level: 100%),clelancal.consultoria.pics
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),51.81.171.234|80
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.textagenai.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.tudy-in-spain-58534.bond/v32e/
url,Lumma Stealer botnet C2 (confidence level: 75%),https://torpdidebar.com/api
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),31.166.106.12|6881
domain,XCSSET botnet C2 domain (confidence level: 49%),bulknames.ru
domain,Formbook botnet C2 domain (confidence level: 50%),www.ybio.cloud
domain,Formbook botnet C2 domain (confidence level: 50%),www.disnestdustbineelboat.cloud
url,Formbook botnet C2 (confidence level: 50%),http://www.lord.land/egs9/
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.5bestufabetgames.xyz
domain,CyberGate botnet C2 domain (confidence level: 100%),boy-evil.no-ip.info
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),188.216.196.144|8808
ip-dst|port,Mirai botnet C2 server (confidence level: 75%),213.209.129.101|6578
domain,DarkComet botnet C2 domain (confidence level: 100%),serverfwe0472.no-ip.biz
domain,Formbook botnet C2 domain (confidence level: 50%),www.ppseeks.net
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),tqechtrends.shop
domain,Bashlite botnet C2 domain (confidence level: 100%),ipv6.104-168-101-23.cprapid.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.cleaning-services-18202.bond
ip-dst|port,ReedBed botnet C2 server (confidence level: 100%),45.8.157.199|443
domain,BumbleBee botnet C2 domain (confidence level: 100%),7w9n1ekf99b.click
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),104.245.240.30|443
domain,MintsLoader payload delivery domain (confidence level: 100%),khkeclbkacfnnih.top
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),sectioarran.bet
url,Phorpiex botnet C2 (confidence level: 50%),http://awbnmnmammmamnre.top/
url,DCRat botnet C2 (confidence level: 100%),http://ct61476.tw1.ru/68daaa68.php
url,Phorpiex botnet C2 (confidence level: 50%),http://ploaiedueaigzefz.su/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.57.50.216|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.aymentlat.top
url,Lumma Stealer botnet C2 (confidence level: 100%),https://townsands.bet/api
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),57.128.134.229|7707
url,Formbook botnet C2 (confidence level: 50%),http://www.obilityscooterscooters.today/my18/
domain,BumbleBee botnet C2 domain (confidence level: 100%),3dpa9b43ohv.click
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),193.38.248.168|1911
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),38.68.49.150|6606
domain,ClearFake payload delivery domain (confidence level: 100%),check.xagoe.icu
domain,Phorpiex botnet C2 domain (confidence level: 50%),nbmbnmbembfaeurae.top
url,FAKEUPDATES payload delivery URL (confidence level: 100%),https://harmarpets.com/js.php
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.handufabetgames.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.195.231.120|888
url,Formbook botnet C2 (confidence level: 50%),http://www.basesatoshi.xyz/g43m/
ip-dst|port,NjRAT botnet C2 server (confidence level: 75%),147.185.221.26|21909
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),193.26.115.188|7077
domain,Formbook botnet C2 domain (confidence level: 50%),www.alliancecigars.net
url,Lumma Stealer botnet C2 (confidence level: 100%),https://localjour.run/api
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),210.16.120.89|31337
url,Formbook botnet C2 (confidence level: 50%),http://www.cinematech.today/rupi/
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),34.214.104.113|50673
url,Lumma Stealer botnet C2 (confidence level: 100%),https://interfensuffer.fun/api
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),119.91.249.127|8080
url,ClearFake payload delivery URL (confidence level: 100%),https://check.vykyv.icu/gkcxv.google
domain,BumbleBee botnet C2 domain (confidence level: 100%),p9s154rw222.click
domain,Remcos botnet C2 domain (confidence level: 100%),ortain7histas4.duckdns.org
domain,ClearFake payload delivery domain (confidence level: 100%),check.pedaz.icu
domain,BumbleBee botnet C2 domain (confidence level: 100%),ax1ygtd18gp.click
domain,Formbook botnet C2 domain (confidence level: 50%),www.oloactive.college
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.10bestbusiness.xyz
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.8761gamesofarts.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.89.190.24|222
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),103.214.71.72|1337
domain,Formbook botnet C2 domain (confidence level: 50%),www.personalbunker.info
url,Lumma Stealer botnet C2 (confidence level: 75%),https://menuedgarli.shop/api
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns.1.3.0o0.foo
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 75%),13.208.252.170|1961
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),31.166.106.12|20768
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),167.172.244.201|80
ip-dst|port,XWorm botnet C2 server (confidence level: 75%),5.180.155.29|6666
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),141.11.62.152|12345
url,DCRat botnet C2 (confidence level: 100%),http://383281cm.nyashk.ru/eternalvideo.php
domain,Formbook botnet C2 domain (confidence level: 50%),www.oupidabaliexpress.online
domain,Havoc botnet C2 domain (confidence level: 100%),webdisk.fivetopbusiness.website
url,Formbook botnet C2 (confidence level: 50%),http://www.ropcoin.world/u023/
url,Lumma Stealer botnet C2 (confidence level: 100%),https://foodsktyproject.shop/api
url,Unknown malware botnet C2 (confidence level: 95%),https://dvw2oc4fr9ulz.cloudfront.net/mzhg7eki09g86x54hgkdjnrbsbznryjta2zohuhs4idvtqgczmctd83zcps1euwzajsisbtrbqxeieobv7rrpup490ofjwlw1foenoxkn6kq2cy8gelmp1ycbxtodc9q2mmp5l3ajnwfvyo3ldyuim/verify
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),176.65.144.28|7707
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.185.208.131|2404
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.218.157.182|443
domain,Phorpiex botnet C2 domain (confidence level: 50%),aeufoeahfouefhgme.top
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),52.169.179.34|3333
domain,Unknown Webinject botnet C2 domain (confidence level: 75%),uperairgothoolr.net
url,Formbook botnet C2 (confidence level: 50%),http://www.ontractapproval.help/ka18/
url,AsyncRAT botnet C2 (confidence level: 50%),https://pastebin.com/hcwjvfkr
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),86.54.42.182|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.sedolu.info
domain,BumbleBee botnet C2 domain (confidence level: 100%),zrvvmchlzab.click
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),91.228.113.199|9028
domain,Unknown Webinject botnet C2 domain (confidence level: 75%),zebsochaimtipso.net
url,Lumma Stealer botnet C2 (confidence level: 100%),https://virtualvxinsight.run/api
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),74.50.120.69|2000
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),happyjh.world
domain,Formbook botnet C2 domain (confidence level: 50%),www.emalhocateknik.info
domain,Unknown Webinject botnet C2 domain (confidence level: 75%),intogeticor.com
domain,Havoc botnet C2 domain (confidence level: 100%),cpcalendars.fastnewclub.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.personalbunker.info/rupi/
url,Formbook botnet C2 (confidence level: 50%),http://www.1gv52.top/v32e/
domain,Havoc botnet C2 domain (confidence level: 100%),webmail.testmedia89.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.221.196.77|8443
