Type,Comment,Value
domain,MetaStealer botnet C2 domain (confidence level: 100%),oiaoaaucqscgiuyo.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),124.198.132.143|8000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.141.233.114|2005
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://classiccolonialhomes.com/ksos.zip
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),104.130.19.20|44111
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),1.95.44.29|8443
domain,MetaStealer botnet C2 domain (confidence level: 100%),kocwggymgoscwsyi.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),skmemogwemkcwsyi.xyz
domain,DarkComet botnet C2 domain (confidence level: 100%),comethostraulian.no-ip.org
domain,MetaStealer botnet C2 domain (confidence level: 100%),okmsgksikmgeawee.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),1.92.135.168|8074
domain,MetaStealer botnet C2 domain (confidence level: 100%),uwqoukisqgiskwgi.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wakiaqaoucyeycca.xyz
domain,Unknown malware botnet C2 domain (confidence level: 50%),term-restore-satisfied-hence.trycloudflare.com
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),deadir.live
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecguocwmwassoyak.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.232.207.18|8443
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),198.46.243.33|5353
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),160.250.137.180|80
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),108.143.75.123|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.143.234.164|60000
url,Lumma Stealer botnet C2 (confidence level: 100%),https://hwinterghzp.digital/ywq
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.203.137|9000
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),sxzkfc.digital
url,Lumma Stealer botnet C2 (confidence level: 100%),https://qinspiringecho.rest/api
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),142.247.85.114|443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),moufflcmgz.run
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://techradar.top/dq/tracker.js
domain,MetaStealer botnet C2 domain (confidence level: 100%),yosumoygqkqeeocw.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),weezpu.run
domain,Formbook botnet C2 domain (confidence level: 50%),www.4250029.xyz
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),104.37.4.151|8012
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|465
ip-dst|port,Hook botnet C2 server (confidence level: 100%),51.79.190.129|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|22643
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),159.65.233.1|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.rimestash.lat
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),zametriks.top
url,Lumma Stealer botnet C2 (confidence level: 100%),https://3overcovtcg.top/juhd
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),jk002.cc
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),147.185.221.29|17532
domain,XWorm botnet C2 domain (confidence level: 100%),grade-wanting.gl.at.ply.gg
domain,SpyNote botnet C2 domain (confidence level: 100%),insurance-alcohol.gl.at.ply.gg
domain,CyberGate botnet C2 domain (confidence level: 100%),sadam.no-ip.biz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),31.57.38.93|4449
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),128.0.118.43|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),okewagkamykimkus.xyz
url,AsyncRAT botnet C2 (confidence level: 50%),https://pastebin.com/raw/fxnwdeqa
domain,Quasar RAT botnet C2 domain (confidence level: 100%),long-importantly.gl.at.ply.gg
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),5.252.153.181|7000
domain,MetaStealer botnet C2 domain (confidence level: 100%),sskaagekkkcsewei.xyz
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),markrampton.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),yyueioiuosmwgouo.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ekyumigwimgiacma.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),yqccsigacaoeyqsc.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|47889
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),194.59.31.30|1618
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),5.200.249.139|22
domain,Formbook botnet C2 domain (confidence level: 50%),www.zura88.net
domain,Formbook botnet C2 domain (confidence level: 50%),www.pzen.art
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.203.137|17823
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),93.204.217.10|51124
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.239|1018
domain,MetaStealer botnet C2 domain (confidence level: 100%),ausgqmckuysscouu.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),196.251.114.8|3778
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.195.211.236|8808
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.203.137|6697
domain,Formbook botnet C2 domain (confidence level: 50%),www.41244.club
domain,MetaStealer botnet C2 domain (confidence level: 100%),yywwkqeioiaeukmi.xyz
ip-dst|port,Brute Ratel C4 botnet C2 server (confidence level: 100%),13.114.64.131|80
url,Unknown malware botnet C2 (confidence level: 50%),http://144.172.101.45:1224/
url,Lumma Stealer botnet C2 (confidence level: 100%),https://9galijd.shop/anbf
domain,Havoc botnet C2 domain (confidence level: 100%),microsoft-updata.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),37.27.248.162|7443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),matoqri.digital
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://classiccolonialhomes.com/header.php
domain,Kimsuky botnet C2 domain (confidence level: 50%),vamboo.n-e.kr
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|51889
domain,MetaStealer botnet C2 domain (confidence level: 100%),isysiuwcqqyuiaug.xyz
domain,Formbook botnet C2 domain (confidence level: 50%),www.estzeny.shop
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.map.fedor-turin.ru/login
domain,MetaStealer botnet C2 domain (confidence level: 100%),smggayeeyqqoamuu.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|995
domain,MetaStealer botnet C2 domain (confidence level: 100%),yyuuwmcmcacocqcw.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),113.45.232.73|9443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qyucyquuemwcqmcs.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),146.59.226.87|8444
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.27|57939
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),93.115.172.98|9989
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),151.236.17.64|31337
domain,MetaStealer botnet C2 domain (confidence level: 100%),aaeukimmmoikykow.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),hxisiq
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),158.158.0.196|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),181.162.174.69|8080
ip-dst|port,Orcus RAT botnet C2 server (confidence level: 100%),45.153.34.79|10134
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),8.148.230.78|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.207.173.236|5443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qaksamkiaamwmuuo.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),172.67.144.201|2053
domain,MetaStealer botnet C2 domain (confidence level: 100%),eqkycsmqisoweuqu.xyz
domain,Formbook botnet C2 domain (confidence level: 50%),www.roofing-services-34072.bond
domain,MetaStealer botnet C2 domain (confidence level: 100%),uigugmieiawcwgwk.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),mayggayyokmycmqc.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|39859
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.251.33.246|80
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),31.58.58.115|80
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),213.209.150.20|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.erezdondurmacisi.online
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),nemzvg.digital
ip-dst|port,Unknown Stealer botnet C2 server (confidence level: 75%),45.146.130.129|80
url,Lumma Stealer botnet C2 (confidence level: 75%),https://orkspy.run/lzao/api
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),64.225.111.69|31337
domain,MetaStealer botnet C2 domain (confidence level: 100%),memgocokyoescmas.xyz
url,Unknown malware payload delivery URL (confidence level: 100%),https://rescv-extranet.com/
url,Formbook botnet C2 (confidence level: 50%),http://www.lion.top/d26m/
url,Unknown malware payload delivery URL (confidence level: 100%),https://kolepti.com/flare.msi
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),84.154.191.111|81
domain,XWorm botnet C2 domain (confidence level: 100%),southern-monsters.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),139.159.163.30|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qggoomgkckwkigqa.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),13.38.66.30|4001
domain,Formbook botnet C2 domain (confidence level: 50%),www.ksp680.top
ip-dst|port,Hook botnet C2 server (confidence level: 100%),154.61.80.43|8089
md5,Unknown malware payload (confidence level: 50%),65da1a9026cf171a5a7779bc5ee45fb1
domain,XWorm botnet C2 domain (confidence level: 100%),hill-whale.gl.at.ply.gg
domain,Formbook botnet C2 domain (confidence level: 50%),www.rockystatue.shop
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),162.246.185.77|4688
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),193.161.193.99|61980
domain,MetaStealer botnet C2 domain (confidence level: 100%),owskauwasmkiaugi.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),uwwskuwuaiiiqqgk.xyz
url,HijackLoader payload delivery URL (confidence level: 50%),https://nodedock.shop/oapioaqd.msi
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),43.100.119.40|60000
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),lastborn.hopto.org
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),176.97.124.125|31337
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),144.91.92.251|8808
domain,MetaStealer botnet C2 domain (confidence level: 100%),geckgyuumqeymmek.xyz
url,Stealc botnet C2 (confidence level: 100%),http://65.38.121.73
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),107.172.255.51|7000
url,Formbook botnet C2 (confidence level: 50%),http://www.fromscratch.top/tu90/
domain,Formbook botnet C2 domain (confidence level: 50%),www.herapy-centers-33444.bond
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),shouqe.digital
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),80.66.81.163|443
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 75%),209.250.247.174|4321
domain,MetaStealer botnet C2 domain (confidence level: 100%),owmaimkueksqyssw.xyz
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://baihuah.top/ls/tracker.js
domain,MetaStealer botnet C2 domain (confidence level: 100%),eioeomusoummgsuy.xyz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://plaxyrj.run/tpkq
url,Unknown malware payload delivery URL (confidence level: 100%),https://otherreviewexnt.com/
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),118.122.8.155|18044
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),succlnct.icu
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),193.112.101.108|6908
domain,Formbook botnet C2 domain (confidence level: 50%),www.76av124cg.buzz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wyiwkssgckmewgim.xyz
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),185.196.10.91|999
url,Lumma Stealer botnet C2 (confidence level: 50%),https://wa.fedor-turin.ru/login
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),15.197.136.197|8383
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.214.144|6379
url,Lumma Stealer botnet C2 (confidence level: 100%),https://wom-cle.shop/api
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),24.177.65.54|443
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),45.155.69.107|443
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.sitemap.fedor-turin.ru/login
domain,magecart credit card skimming domain (confidence level: 100%),jstatic201.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),kamuogoqgiumkwic.xyz
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),45.158.8.227|6001
url,Formbook botnet C2 (confidence level: 50%),http://www.aser-skin-treatment-88304.bond/s01s/
domain,Kimsuky botnet C2 domain (confidence level: 50%),nid-navernrr.servequake.com
domain,Unknown malware payload delivery domain (confidence level: 50%),cf-session.cloud
domain,MetaStealer botnet C2 domain (confidence level: 100%),yqqmegiuoaqcsumo.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),sksoasagkmseimok.xyz
domain,Kimsuky botnet C2 domain (confidence level: 50%),peras1.n-e.kr
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),ratwzk.run
url,Lumma Stealer botnet C2 (confidence level: 75%),https://tinklertjp.bet/nzaf
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.154.199.33|3333
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://celebratingseniors.net/header.php
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 50%),89.23.97.34|9000
url,Lumma Stealer botnet C2 (confidence level: 50%),https://autodiscorver.fedor-turin.ru/login
domain,Interlock botnet C2 domain (confidence level: 50%),payment.mysoroush.com
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),188.212.158.75|5556
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),159.75.240.74|6443
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),2.88.96.47|995
domain,CyberGate botnet C2 domain (confidence level: 100%),terms-pieces.gl.at.ply.gg
domain,MetaStealer botnet C2 domain (confidence level: 100%),wkukggsimskyikwg.xyz
domain,Unknown malware botnet C2 domain (confidence level: 100%),update.applefilesync.com
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.sitemaps.fedor-turin.ru/login
url,Formbook botnet C2 (confidence level: 50%),http://www.frcloud.fun/i26e/
domain,Remcos botnet C2 domain (confidence level: 50%),flytouur.shop
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),oblieg.xyz
url,Lumma Stealer botnet C2 (confidence level: 50%),https://map.fedor-turin.ru/login
url,DCRat botnet C2 (confidence level: 100%),http://a1137989.xsph.ru/57a66bf1.php
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),83.229.87.221|1440
url,Lumma Stealer botnet C2 (confidence level: 100%),https://4citellcagt.top/gjtu
domain,MetaStealer botnet C2 domain (confidence level: 100%),kmouqwsgcweusicm.xyz
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),163.181.94.101|4506
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),onetouchmeriks.top
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),212.34.154.50|443
url,Formbook botnet C2 (confidence level: 50%),http://www.opsexes.net/s01s/
ip-dst|port,Hook botnet C2 server (confidence level: 100%),103.195.190.49|80
domain,XWorm botnet C2 domain (confidence level: 100%),zwomo.duckdns.org
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),84.247.176.63|3333
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.208.193.77|465
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://markrampton.com//head.php
domain,MetaStealer botnet C2 domain (confidence level: 100%),skaigummogowgywu.xyz
domain,Formbook botnet C2 domain (confidence level: 50%),www.alaksino.casino
domain,Formbook botnet C2 domain (confidence level: 50%),www.edartech.store
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),213.14.173.165|9999
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),122.246.30.211|3443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|3128
url,Unknown Stealer botnet C2 (confidence level: 50%),http://ledger-changelog.live/
url,Formbook botnet C2 (confidence level: 50%),http://www.elvetvoiceocean.website/s01s/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),58.216.6.12|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.203.137|30779
domain,ISFB botnet C2 domain (confidence level: 50%),api.fiho.at
domain,MetaStealer botnet C2 domain (confidence level: 100%),occqqgmoqaiykmms.xyz
url,Formbook botnet C2 (confidence level: 50%),http://www.setpink.life/tu90/
domain,Formbook botnet C2 domain (confidence level: 50%),www.rrnuveo.top
url,Lumma Stealer botnet C2 (confidence level: 100%),https://dbubblezdjw.live/kudf
md5,TOUGHPROGRESS payload (confidence level: 50%),79b949d4d1157becc6f3bde0860fc5e5
domain,MetaStealer botnet C2 domain (confidence level: 100%),aiosiwumgcqcgcec.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.243|81
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),93.149.216.26|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),3.8.141.103|7707
domain,Mirai botnet C2 domain (confidence level: 100%),bin.unproxy.st
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),cf.1v5sd1c2ds.com
domain,NetSupportManager RAT botnet C2 domain (confidence level: 50%),multiperfect.cloud
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),5.189.21.45|8808
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),138.199.152.79|8888
domain,XWorm botnet C2 domain (confidence level: 100%),higher-sims.gl.at.ply.gg
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),thundeqqbw.bet
ip-dst|port,Orcus RAT botnet C2 server (confidence level: 100%),113.22.204.121|4444
domain,MetaStealer botnet C2 domain (confidence level: 100%),yokwwuwawumukqms.xyz
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),43.141.131.249|10250
url,DCRat botnet C2 (confidence level: 100%),http://cd58767.tw1.ru/905c5801.php
domain,MetaStealer botnet C2 domain (confidence level: 100%),guyusqoimgswceiq.xyz
url,Lumma Stealer botnet C2 (confidence level: 100%),https://calpewawd.run/zojf
ip-dst|port,NjRAT botnet C2 server (confidence level: 100%),45.219.109.132|8899
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|1521
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns3.admlistdel.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.110.226.27|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qawaykkugcksucgi.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wycgsqacimsqaoem.xyz
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),103.245.231.17|31337
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),151.227.44.57|2096
domain,MetaStealer botnet C2 domain (confidence level: 100%),eokkakowygeyggiq.xyz
domain,magecart credit card skimming domain (confidence level: 100%),js-agentnewrelic.com
url,Formbook botnet C2 (confidence level: 50%),http://www.rugtonow.cfd/o09a/
domain,MetaStealer botnet C2 domain (confidence level: 100%),mawwmoskugwcoicu.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.163.107.212|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),qoqsoimywqugceqy.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.243|7184
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.203.137|46551
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),154.61.75.79|1108
domain,AsyncRAT botnet C2 domain (confidence level: 100%),jkpod.duckdns.org
ip-dst|port,StrelaStealer botnet C2 server (confidence level: 50%),109.176.30.246|7705
url,Formbook botnet C2 (confidence level: 50%),http://www.erezdondurmacisi.online/s01s/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),124.156.107.3|53
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),789pettoys.shop
ip-dst|port,pupy botnet C2 server (confidence level: 75%),150.109.126.200|8080
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),34.227.114.2|427
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),debxbu.run
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.60.191.136|8888
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.243|20276
url,Formbook botnet C2 (confidence level: 50%),http://www.od19.cloud/hi07/
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),45.142.166.65|9090
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.208.137|4443
domain,MetaStealer botnet C2 domain (confidence level: 100%),gggsiiowoegimomi.xyz
url,Unknown malware payload delivery URL (confidence level: 50%),https://cloudflare.getsoftware.us/
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),138.197.32.49|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),cekiqqgmiyuqgkkk.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.213.119|1911
domain,Formbook botnet C2 domain (confidence level: 50%),www.ogarclean.shop
domain,MetaStealer botnet C2 domain (confidence level: 100%),aauiskmoswycukmy.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),111.170.148.151|443
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),8vz75cfcfmey5.cfc-execute.bj.baidubce.com
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),198.135.52.142|19000
url,Unknown malware payload delivery URL (confidence level: 100%),https://claimnotiifcations.com/
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.214.144|830
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),213.209.143.170|4442
domain,MetaStealer botnet C2 domain (confidence level: 100%),maucqsmscgagowgu.xyz
domain,Remcos botnet C2 domain (confidence level: 50%),brutico2025aprende.kozow.com
domain,Mirai botnet C2 domain (confidence level: 100%),ts5.kir22.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.163.107.212|8443
domain,DarkComet botnet C2 domain (confidence level: 100%),fingermybum.no-ip.org
domain,Formbook botnet C2 domain (confidence level: 50%),www.izehow.top
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.213.119|9091
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),1.14.227.210|8000
