Type,Comment,Value
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),68.183.186.194|6089
ip-dst|port,Nimplant botnet C2 server (confidence level: 100%),54.204.117.176|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),68.64.177.142|80
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),86.54.42.17|8855
ip-dst|port,Latrodectus botnet C2 server (confidence level: 100%),178.16.55.30|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),207.231.111.84|80
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),208.91.189.160|80
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),84.200.81.239|1312
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),194.59.30.101|5000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),3.145.49.48|5400
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),37.221.93.228|43759
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),142.171.227.141|443
domain,ClearFake payload delivery domain (confidence level: 100%),spark.hushzigzag.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),68.64.177.239|18888
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),religxp.top
domain,Unknown malware payload delivery domain (confidence level: 50%),moodleuni.com
url,Amadey botnet C2 (confidence level: 50%),https://176.46.157.50/tu3d2rom/login.php
url,Formbook botnet C2 (confidence level: 50%),http://www.levatedynamics.net/um09/
url,Lumma Stealer botnet C2 (confidence level: 100%),https://t.me/usbanklog123
domain,ClearFake payload delivery domain (confidence level: 100%),v8.ziqa.ru
domain,Unknown Loader payload delivery domain (confidence level: 100%),landing.kamal1.cs2.dk
domain,ClearFake payload delivery domain (confidence level: 100%),6b.n-jur.ru
domain,ClearFake payload delivery domain (confidence level: 100%),o4.su-4n.ru
sha256,Unknown malware payload (confidence level: 50%),eac0dfd47d920923cc375027178bd0c2e1e02f9c6188262079e2f2da55d0e7ff
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.121.136.179|443
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),34.229.7.72|22622
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),23.237.106.61|9999
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),198.46.216.194|4433
url,Unknown malware payload delivery URL (confidence level: 90%),https://4.227.186.5/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.238.243.78|54321
domain,ClearFake payload delivery domain (confidence level: 100%),3get.softcl0ud.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.107|9998
domain,Unknown Stealer botnet C2 domain (confidence level: 100%),techsupp.fun
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),pallvlxl.lat
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),121.127.231.140|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),187.212.217.91|2761
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),93.198.182.29|81
domain,ClearFake payload delivery domain (confidence level: 100%),v5.bid-5.ru
domain,Formbook botnet C2 domain (confidence level: 50%),www.h44x.top
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),159.198.75.249|80
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),59.153.164.228|9302
domain,Formbook botnet C2 domain (confidence level: 50%),www.anopyops.net
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.108.199.124|9998
url,Formbook botnet C2 (confidence level: 50%),http://www.ireoverseasgroup.shop/um09/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.136.115.169|3444
url,Unknown malware payload delivery URL (confidence level: 100%),https://asahikg.co/nw/js/min.js
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.rururustaging.fedor-turin.ru/login
sha256,AsyncRAT payload (confidence level: 95%),19b794bd2efbdfb13afb138d45d3040d5aed52e0a2a951e6bbc3395517ae1802
md5,Vidar payload (confidence level: 95%),fa3672d0af6f0b439f76a1c046af599b
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),185.163.45.41|443
domain,IClickFix botnet C2 domain (confidence level: 75%),resodanse-salsa.ch
domain,AsyncRAT botnet C2 domain (confidence level: 100%),ddos.cakhiaas.cc
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.249.175.198|3093
url,Stealc botnet C2 (confidence level: 100%),http://87.120.93.21/78b887e60b7f4fed.php
domain,DCRat botnet C2 domain (confidence level: 50%),bruselas1.duckdns.org
domain,ClearFake payload delivery domain (confidence level: 100%),taldor.0rav2uterus.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.205.210.226|7443
domain,XWorm botnet C2 domain (confidence level: 100%),links-rwanda.gl.at.ply.gg
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),124.66.208.108|69
domain,XWorm botnet C2 domain (confidence level: 100%),jun-assist.gl.at.ply.gg
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),103.77.241.146|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),43.100.18.178|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),46.246.86.16|2703
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),162.245.189.2|9998
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.31|20015
domain,Vidar botnet C2 domain (confidence level: 100%),zen.erom-e.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),80.75.212.74|9998
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.240.239.226|3093
domain,ClearFake payload delivery domain (confidence level: 100%),e6.pot-5.ru
domain,ClearFake payload delivery domain (confidence level: 100%),dalmex.circu1arc0pna.ru
domain,NjRAT botnet C2 domain (confidence level: 100%),ahmed000.ddns.net
md5,Formbook payload (confidence level: 95%),926a129539e76faf88fe2dfa462b18c9
domain,ClearFake botnet C2 domain (confidence level: 100%),crest01.suncrest.in.net
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.79.187.254|2096
domain,Vidar botnet C2 domain (confidence level: 75%),19.34.eva-store.store
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.48.197|3093
domain,ClearFake payload delivery domain (confidence level: 100%),sub9ek.circu1arc0pna.ru
domain,Formbook botnet C2 domain (confidence level: 50%),www.c3471.top
url,Lumma Stealer botnet C2 (confidence level: 75%),https://t.me/gfdsgrts4
md5,SalatStealer payload (confidence level: 95%),cc24c72c9653a1864c9f78c7e24e5bea
sha1,QuantLoader payload (confidence level: 95%),84777246c5a6b11ac018dffd19788b0768a5d0a4
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.122.63.142|8888
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),65.108.200.43|9998
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),mipisesho.top
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),191.234.213.148|31337
domain,Unknown Loader payload delivery domain (confidence level: 90%),tradlngvlew.com
domain,Unknown malware botnet C2 domain (confidence level: 50%),segy.cc
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.162.97.150|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),69.10.41.22|9998
domain,ClearFake payload delivery domain (confidence level: 100%),7l.ckar-4.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),91.228.186.244|10254
domain,AsyncRAT botnet C2 domain (confidence level: 100%),phishing.andregiordan.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.109.20.126|1234
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),46.224.19.128|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.48.199|3093
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),store.alignfrisco.com
domain,Havoc botnet C2 domain (confidence level: 100%),login.secure-verifications.es
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),102.217.238.0|5214
domain,Formbook botnet C2 domain (confidence level: 50%),www.ittledeath.art
domain,ClearFake payload delivery domain (confidence level: 100%),wopyhay6.ru
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),120.232.55.107|10250
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),blihlo.shop
domain,GootLoader botnet C2 domain (confidence level: 100%),www.walkingholidays.co.za
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),185.224.129.217|80
domain,ClearFake payload delivery domain (confidence level: 100%),jd5.fv0-93.ru
domain,FAKEUPDATES botnet C2 domain (confidence level: 100%),files.businessmondo.com
url,Formbook botnet C2 (confidence level: 50%),http://www.alank.ltd/um09/
domain,Unknown malware botnet C2 domain (confidence level: 100%),slmpleswap.com
domain,XWorm botnet C2 domain (confidence level: 100%),zvvyf9zn8.localto.net
domain,ClearFake payload delivery domain (confidence level: 100%),dpou.bluecl1ff.ru
domain,Unknown malware payload delivery domain (confidence level: 100%),asahikg.co
domain,ClearFake payload delivery domain (confidence level: 100%),zz1c.vorn5.ru
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),185.174.101.106|2405
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),111.229.44.118|4782
domain,ClearFake payload delivery domain (confidence level: 100%),t2.9i3mpa6.ru
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.154.88.185|6667
domain,ClearFake payload delivery domain (confidence level: 100%),s0il.jg-7-ra.online
domain,SPICA botnet C2 domain (confidence level: 50%),kefel.io
domain,MintsLoader botnet C2 domain (confidence level: 100%),tibhzuygfuyz.top
domain,ClearFake payload delivery domain (confidence level: 100%),428.ckyq-9.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),207.174.105.43|9998
domain,AsyncRAT botnet C2 domain (confidence level: 100%),americas.us.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.140.100.40|80
sha1,Luca Stealer payload (confidence level: 95%),fa2d49b83968b2abcc451fd1db75bd68964192c1
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),209.38.83.123|443
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),13.126.101.250|8010
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),114.55.144.63|443
url,Lumma Stealer botnet C2 (confidence level: 100%),https://crowdwarek.shop/c
domain,Formbook botnet C2 domain (confidence level: 50%),www.alank.ltd
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.34|9998
ip-dst|port,Hook botnet C2 server (confidence level: 100%),85.208.84.56|45051
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),101.75.234.48|4506
domain,Remcos botnet C2 domain (confidence level: 100%),bigbelly042.duckdns.org
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),31.57.97.126|111
url,Lumma Stealer botnet C2 (confidence level: 75%),https://t.me/fge5y435y4y5hthtr
sha256,VIP Keylogger payload (confidence level: 95%),618ed66f3b0fe7015b6d97248eb17b06cb9b79ba14e05c1839ec54febc7af45d
ip-dst|port,PureLogs Stealer botnet C2 server (confidence level: 100%),45.141.233.100|7708
url,Unknown malware payload delivery URL (confidence level: 50%),https://willowabbyoptimization-dot-elite-magpie-462511-c4.uc.r.appspot.com/?c=1iidkbycruqugh1xeflymky8o8xbzz_govxczm4l7agu&q=0&r=19a0ca4afc628ad9&z=1761148710684&o=https://maccablog.com/how-to-safely-update-the-electrical-systems-in-your-home/
url,Lumma Stealer botnet C2 (confidence level: 100%),https://scieseandbeyond.world/api
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.58.100|3093
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),77.110.103.206|49074
url,KongTuke payload delivery URL (confidence level: 100%),https://cerkery.com/7y7y.js
url,Loki Password Stealer (PWS) botnet C2 (confidence level: 100%),http://papgon10.ru/rozay/fred.php
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),16.176.209.90|443
ip-dst|port,Havoc botnet C2 server (confidence level: 75%),23.227.203.225|9003
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),94.198.52.217|443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),186.169.57.143|5061
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),145.82.185.205|2566
domain,Quasar RAT botnet C2 domain (confidence level: 100%),includes-net.gl.at.ply.gg
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),176.44.67.235|995
domain,FAKEUPDATES payload delivery domain (confidence level: 100%),wppanel.icu
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),23.153.72.85|8881
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),45.141.151.117|2222
url,SmartApeSG payload delivery URL (confidence level: 100%),https://retrepoint.top/gateway/verify-service.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),52.78.100.137|8888
domain,ClearFake payload delivery domain (confidence level: 100%),luzazai5.ru
url,Formbook botnet C2 (confidence level: 50%),http://www.apply.xyz/um09/
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),siltapl.fun
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),217.60.62.204|45443
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),45.9.149.41|31337
md5,AsyncRAT payload (confidence level: 95%),4942d213ea092bd0f24fb38c875f8a54
sha1,AsyncRAT payload (confidence level: 95%),44a83c1eab8f23084bbaab8b7771b5e6e2f6b937
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 100%),120.221.22.94|10001
domain,Unknown Loader payload delivery domain (confidence level: 90%),www.iqe-www.com
domain,ClearFake payload delivery domain (confidence level: 100%),sf.fl0wmortar.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.111.10.183|8080
domain,Formbook botnet C2 domain (confidence level: 50%),www.pujosa.top
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.244.59.22|135
sha1,XWorm payload (confidence level: 95%),546984b6a6ec7ecf2f33aa35c94bcd5d97583bd6
url,Lumma Stealer botnet C2 (confidence level: 100%),https://maszgn.club/atuw/api
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),102.129.156.214|38278
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.78.225.208|7443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),147.185.221.30|11862
md5,Luca Stealer payload (confidence level: 95%),1aa30541c0ecf3e5575ef46ac8864a2a
domain,ClearFake payload delivery domain (confidence level: 100%),jasm72mf.vagusbra.ru
domain,Mirai botnet C2 domain (confidence level: 50%),anranapi.xyz
ip-dst|port,Aisuru botnet C2 server (confidence level: 75%),188.166.172.127|8001
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),141.98.10.162|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.239.159.127|8000
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),66.63.187.172|443
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),45.144.137.60|31337
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),52.89.245.59|44818
url,Unknown malware payload delivery URL (confidence level: 75%),http://196.251.66.32/hbts/top1miku.i586
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.249.172.104|28711
url,Unknown Loader payload delivery URL (confidence level: 50%),https://cdn.discordapp.com/attachments/1205300519510351957/1227058883047194724/usbdeview.exe?ex=662706a3&is=661491a3&hm=62abfe85378dbd5f36987d76c66d68e760ed392de9efdec1185636781cff1b6f&
domain,ClearFake payload delivery domain (confidence level: 100%),fd.twy-0.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.122.59.249|8888
url,Lumma Stealer botnet C2 (confidence level: 100%),https://nuttyshopr.biz/j
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.ruwa.fedor-turin.ru/login
ip-dst|port,Empire Downloader botnet C2 server (confidence level: 100%),23.22.39.162|80
domain,Unknown malware botnet C2 domain (confidence level: 100%),tollcrm.com
domain,Unknown Loader payload delivery domain (confidence level: 90%),netsuite-en.com
url,Latrodectus botnet C2 (confidence level: 100%),https://mioasiosumslauyoks.com/work/
domain,ClearFake payload delivery domain (confidence level: 100%),hunled.ar5hinas5ist.ru
md5,Luca Stealer payload (confidence level: 95%),a40ec4fa3b43fe9a4713a522b2f2ff12
domain,Unknown malware botnet C2 domain (confidence level: 100%),chipmanconsulting.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.41.7.227|3093
url,Formbook botnet C2 (confidence level: 50%),http://www.anopyops.net/um09/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.234.21.216|3093
domain,Brute Ratel C4 botnet C2 domain (confidence level: 100%),bugs.jquery.sh
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),www.6119.com.cn
url,Lumma Stealer botnet C2 (confidence level: 75%),https://monkkn.top/twud
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),http://89.46.38.118/lanny
sha1,Stealc payload (confidence level: 95%),bc3e6b1aea8b0dc9245706b1c93881acf19176cd
domain,ClearFake payload delivery domain (confidence level: 100%),k32.wir-2.ru
ip-dst|port,Xtreme RAT botnet C2 server (confidence level: 50%),159.89.49.206|3283
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),43.138.222.83|31337
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 75%),212.38.88.162|8848
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.39.16.250|3093
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.58.102|3093
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.41.7.246|3093
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.41.7.231|3093
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.200.193.211|8090
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),35.244.127.70|443
url,Unknown malware payload delivery URL (confidence level: 90%),https://77.240.38.12/
sha1,Cobalt Strike payload (confidence level: 95%),90433cf15f739ed9ad9e13678d8011d067646c80
url,Lumma Stealer botnet C2 (confidence level: 75%),https://tunenrnc.top/xodz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),146.103.41.238|3333
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),157.254.165.199|888
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),54.184.56.60|443
domain,AsyncRAT botnet C2 domain (confidence level: 100%),backup.yearofcolour.com
domain,ClearFake payload delivery domain (confidence level: 100%),levhun.a8riculmarb1e.ru
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),146.70.113.188|444
domain,ClearFake botnet C2 domain (confidence level: 100%),oakpath.oaktrail.in.net
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),164.92.145.34|443
domain,IClickFix botnet C2 domain (confidence level: 75%),wrike.os.ogilvy.africa
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),116.102.239.155|7000
sha256,Unknown malware payload (confidence level: 50%),b704adf6c260719c6edf2dd3ab66649f0fd9f0e0be4d2ff245dd463595cc2f41
ip-dst|port,Meterpreter botnet C2 server (confidence level: 100%),103.177.47.251|3790
md5,MetaStealer payload (confidence level: 95%),c316be4e0d11e19936c577026d96a63c
domain,Vidar botnet C2 domain (confidence level: 75%),st.w.sachdevalawpublishers.com
url,Lumma Stealer botnet C2 (confidence level: 100%),https://thrivintgcommunity.top/api
url,Unknown malware payload delivery URL (confidence level: 90%),https://74.208.210.81/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),143.92.39.50|2096
sha1,Rhadamanthys payload (confidence level: 95%),e23c10ed7ef411d4c51a99110fc8e1acb9c02a55
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),79.110.49.140|4900
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),103.86.44.179|8080
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),92.112.127.132|2053
domain,ClearFake payload delivery domain (confidence level: 100%),4f.jeqr.ru
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.30|34037
sha256,Unknown Stealer payload (confidence level: 100%),6bffe01c34b9ec6e91e6392b305ae7398918f7f996ae9858ea6c6d9b4499c6f0
md5,ReverseRAT payload (confidence level: 95%),0606c43c9b6079e71f3f93930b865ae1
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),167.160.161.197|443
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),86.52.147.40|666
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),cidtfhh.shop
domain,AsyncRAT botnet C2 domain (confidence level: 75%),qtm.uk.com
domain,ClearFake payload delivery domain (confidence level: 100%),lm.ko-lu.ru
domain,ClearFake payload delivery domain (confidence level: 100%),w7.slaq.ru
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),154.222.24.236|80
md5,AsyncRAT payload (confidence level: 95%),b8a0a668d94205389c94c4884aa7eecf
url,DCRat botnet C2 (confidence level: 100%),http://co34970.tw1.ru/c8b6be6d.php
sha256,Mirai payload (confidence level: 95%),c76590bd3c27c485dac2c5fd4c3c2cbee803e2b963e6a272323a9f88cbfc773e
url,Formbook botnet C2 (confidence level: 50%),http://www.ook.photo/um09/
domain,ClearFake payload delivery domain (confidence level: 100%),qerfo7.luz7it5tretch.ru
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),23.226.58.106|3093
domain,ClearFake payload delivery domain (confidence level: 100%),suboluo0.ru
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),211.114.133.103|8443
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),193.26.115.230|5001
domain,XWorm botnet C2 domain (confidence level: 100%),animal-expressions.gl.at.ply.gg
domain,StrelaStealer payload delivery domain (confidence level: 100%),milfs.xvideoclip.net
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://monclerjackets.top/tweet/index.php
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),8.218.221.147|52888
domain,Formbook botnet C2 domain (confidence level: 50%),www.amtech.dev
url,Lumma Stealer botnet C2 (confidence level: 75%),https://falsiu.shop/zpah
ip-dst|port,FAKEUPDATES botnet C2 server (confidence level: 100%),205.185.120.119|443
domain,Unknown malware botnet C2 domain (confidence level: 100%),ff-exchange.biz
domain,Remcos botnet C2 domain (confidence level: 100%),halleyforsaf.duckdns.org
url,Formbook botnet C2 (confidence level: 50%),http://www.oma.club/um09/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),111.90.151.59|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),220.121.206.37|8443
domain,CyberGate botnet C2 domain (confidence level: 100%),mahmoudzoroo.myftp.biz
url,DCRat botnet C2 (confidence level: 100%),http://cq24072.tw1.ru/556dbd6f.php
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),199.195.251.103|1338
sha1,Rhadamanthys payload (confidence level: 95%),d9dbb9222700eea4535ed5640d03aa6b86ee26c8
domain,KongTuke payload delivery domain (confidence level: 100%),xpertlearninghub.com
domain,ClearFake payload delivery domain (confidence level: 100%),zl.vuln5.ru
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),198.7.124.59|31337
url,Amadey botnet C2 (confidence level: 100%),http://91.92.242.225/h9djjcwefj/index.php
sha1,ISMAgent payload (confidence level: 95%),2cff009d2381a0ea18b37116c60c77f9077148ae
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),endoste.cyou
ip-dst|port,Ares botnet C2 server (confidence level: 90%),5.149.252.227|26358
sha1,Meterpreter payload (confidence level: 95%),c335d2305631273e77949e0a00b58b06922fe47a
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),101.126.17.8|8888
sha1,Vidar payload (confidence level: 95%),f3f8d71e4a87023c774d2c4858824e70bf3f54a6
url,Latrodectus botnet C2 (confidence level: 100%),https://krlopskhfutroplsa.com/work/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.91.127.91|9998
domain,ClearFake payload delivery domain (confidence level: 100%),aa.b2-ra.ru
domain,ClearFake payload delivery domain (confidence level: 100%),aw.rvox.ru
url,XWorm botnet C2 (confidence level: 50%),https://pastebin.com/raw/u37crern
domain,XWorm botnet C2 domain (confidence level: 75%),007ryan.duckdns.org
domain,AsyncRAT botnet C2 domain (confidence level: 100%),gatex.sitthereanddonothing.com
domain,ShadowPad botnet C2 domain (confidence level: 95%),topmicrosoft.com
sha256,tRat payload (confidence level: 95%),5b26a53f7bb11c13765d349c2b835779bd1009a592f7a586726a42f8645b9234
domain,Havoc botnet C2 domain (confidence level: 100%),mail.letlama.com
domain,XWorm botnet C2 domain (confidence level: 100%),eyadking.linkpc.net
domain,AsyncRAT botnet C2 domain (confidence level: 100%),v3.andregiordan.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.uestrasenda.cloud
domain,ClearFake payload delivery domain (confidence level: 100%),ejsdi.windm1nd.ru
domain,ClearFake payload delivery domain (confidence level: 100%),u1jd.fv0-93.ru
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),176.9.163.47|10443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.81.155.58|3333
