Type,Comment,Value
url,Unknown malware botnet C2 (confidence level: 95%),http://huguenothundred.org/ps/auth/pmexo5iqwlxx7kiyuf5mjkohv5mtj02qzzuzdv0m68k9nlzuhpc3adttgobsdfsapj3pl2ougyvy1491wdsmompcrwnzx9kyzrsjl48twasotixfncqvvtfegice6pu2reh3fnohc/verify
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),jd20.qxml.ltd
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.45.76.8|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.85.45|7777
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.43|5000
domain,Unknown malware botnet C2 domain (confidence level: 100%),31.45.60.34.bc.googleusercontent.com
ip-dst|port,Hook botnet C2 server (confidence level: 100%),196.251.66.190|8082
ip-dst|port,Hook botnet C2 server (confidence level: 100%),209.145.47.90|8089
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),110.10.98.18|8848
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),124.221.144.169|60000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),176.126.103.125|4000
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),172.245.95.180|18080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.209.160.170|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.37.22.210|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),54.36.191.194|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.61.151.131|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),117.50.188.208|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),57.128.224.217|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.233.174.158|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.196.124.44|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),167.235.72.107|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.126.88.67|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),3.126.88.67|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.38.48.197|4444
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.178.28.213|8080
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),151.80.60.174|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),64.227.71.55|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),51.68.172.253|3333
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),49.12.76.86|3333
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.40.253.231|2435
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),3.66.239.60|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),103.41.207.178|3333
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),141.95.172.125|31337
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),121.40.44.117|31337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),154.205.154.146|7443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),118.122.8.221|2067
domain,NjRAT botnet C2 domain (confidence level: 50%),myhaani.ddns.net
domain,Quasar RAT botnet C2 domain (confidence level: 50%),oxx.hopto.org
domain,Quasar RAT botnet C2 domain (confidence level: 50%),oz.waw.pl
domain,XWorm botnet C2 domain (confidence level: 50%),kerevif648-40446.portmap.host
domain,XWorm botnet C2 domain (confidence level: 50%),operates-rna.with.playit.plus
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),communicationfell.icu
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),faminuarfas.digital
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),gmoldenhours.tech
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),halfambitie.space
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),solarnatgure.run
url,Unknown malware botnet C2 (confidence level: 95%),http://soc.ridinggearz.com/iioa7ysfce3tesu2ozxmtsbwfwbl6kufpzh43x0o7cqljudt9imacg8vabaguyxpqzvhacdhnneiqmuni1njfjhgowrczzel0dxvysre6ny8ily7wbw2pk5hd2rlfr9kfpzvgknhm3mgmjbt6/verify
domain,ClearFake payload delivery domain (confidence level: 100%),check.vudih.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.vudih.icu/gkcxv.google
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),gadgethgfub.icu
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),techmindzs.live
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),techspherxe.top
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.163.87.97|8081
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),131.226.2.137|2404
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),192.3.182.68|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),24.137.215.168|443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),8.133.243.128|8443
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),158.23.168.103|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),2.58.85.204|8808
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),51.195.231.115|2222
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),20.55.64.14|7443
domain,Havoc botnet C2 domain (confidence level: 100%),cpcontacts.ipmnewsworld.com
domain,Havoc botnet C2 domain (confidence level: 100%),952cd7f5-55c2-472f-bc9d-08487ef75661.random.fithiphealthy.com
domain,Havoc botnet C2 domain (confidence level: 100%),cpanel.ranknewzmedia.com
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),171.249.230.216|6001
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),202.61.136.134|443
domain,ClearFake payload delivery domain (confidence level: 75%),idrispatagonia.com
domain,ClearFake payload delivery domain (confidence level: 75%),nglpavers.com
url,Unknown malware botnet C2 (confidence level: 95%),http://href.li/?https:/en.wikipedia.org/wiki/email
domain,ClearFake payload delivery domain (confidence level: 75%),messaggidifilomagia.net
domain,ClearFake payload delivery domain (confidence level: 100%),check.cuzon.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.cuzon.icu/gkcxv.google
url,DCRat botnet C2 (confidence level: 100%),http://821518cm.nyanyash.ru/externalpython_securegeoflowertestdownloads.php
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),154.29.138.51|443
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),195.35.120.151|443
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),8.133.252.165|8443
ip-dst|port,Havoc botnet C2 server (confidence level: 75%),85.192.30.40|443
domain,ClearFake payload delivery domain (confidence level: 100%),bsdw.pages.dev
url,ClearFake payload delivery URL (confidence level: 100%),https://bsdw.pages.dev/blink
domain,ClearFake payload delivery domain (confidence level: 100%),rengular11.today
url,ClearFake payload delivery URL (confidence level: 100%),https://download2327.mediafire.com/dfwyxnkuhzugfgqm3g0snhgri_jlabsa9owuzhsr7mztyh5wzknojt4czqb1iaotipq5ql6rm2_hgbmjhhbxf_27l-b0lmezg2nnldabwlysfoju-kg6bhaqavbug7fdtjdzwjgw_j6na8rydbnvowtbxikrxpvrhzyh_423icbk/y6kcwh026fqe80h/light.mp3
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),81.19.136.61|8000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),178.255.245.86|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.245.28.115|80
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),38.207.130.239|80
domain,ClearFake payload delivery domain (confidence level: 100%),check.zixeq.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.zixeq.icu/gkcxv.google
domain,Unknown malware botnet C2 domain (confidence level: 100%),cpanel.lawyersfederalcourt.com
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),86.104.72.130|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),103.35.190.176|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),94.131.118.79|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),91.194.11.162|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.30|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.41|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.64|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.42|1935
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),86.104.72.130|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),103.35.190.176|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),94.131.118.79|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),91.194.11.162|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.30|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.41|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.64|27050
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),5.230.227.42|27050
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),212.193.26.220|1337
domain,ClearFake payload delivery domain (confidence level: 100%),check.pidal.icu
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.91|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.96|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.97|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.98|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.99|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.100|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.101|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.102|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.103|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.104|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.105|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.106|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.107|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.108|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.109|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.110|1337
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.84.111|1337
url,ClearFake payload delivery URL (confidence level: 100%),https://check.pidal.icu/gkcxv.google
domain,ClearFake payload delivery domain (confidence level: 100%),check.danob.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.danob.icu/gkcxv.google
ip-dst|port,Revenge RAT botnet C2 server (confidence level: 100%),85.17.31.82|8888
ip-dst|port,Revenge RAT botnet C2 server (confidence level: 100%),5.79.71.225|8888
ip-dst|port,Revenge RAT botnet C2 server (confidence level: 100%),5.79.71.205|8888
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),185.183.98.251|5555
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),23.157.176.170|4258
url,DCRat botnet C2 (confidence level: 100%),http://692218cm.nyanyash.ru/phpjavascriptupdatemultiprotectsql.php
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),23.157.176.170|22
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),103.98.152.120|101
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),185.95.159.125|5000
domain,ClearFake payload delivery domain (confidence level: 100%),check.gytec.icu
url,ClearFake payload delivery URL (confidence level: 100%),https://check.gytec.icu/gkcxv.google
domain,Quasar RAT botnet C2 domain (confidence level: 100%),stains-38249.portmap.host
domain,Quasar RAT botnet C2 domain (confidence level: 100%),windwosenjoyer12-23053.portmap.host
domain,Quasar RAT botnet C2 domain (confidence level: 100%),vamshin-44474.portmap.host
domain,Quasar RAT botnet C2 domain (confidence level: 100%),age-showcase.gl.at.ply.gg
domain,Quasar RAT botnet C2 domain (confidence level: 100%),stains-57509.portmap.host
domain,Quasar RAT botnet C2 domain (confidence level: 100%),figure-bobby.gl.at.ply.gg
domain,Quasar RAT botnet C2 domain (confidence level: 100%),last-forces.gl.at.ply.gg
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),57.128.134.229|4782
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),172.137.39.15|4782
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),95.163.84.250|8080
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),45.145.41.216|4782
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),172.221.202.55|6672
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),91.51.45.139|4782
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),174.26.204.152|6606
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),174.26.204.152|4545
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),174.26.204.152|7707
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),174.26.204.152|8808
domain,AsyncRAT botnet C2 domain (confidence level: 100%),bendecido3.ydns.eu
domain,AsyncRAT botnet C2 domain (confidence level: 100%),maryvenom19.duckdns.org
domain,AsyncRAT botnet C2 domain (confidence level: 100%),aliweq.ddnsgeek.com
domain,AsyncRAT botnet C2 domain (confidence level: 100%),gz-sakura.xyz
domain,AsyncRAT botnet C2 domain (confidence level: 100%),went-startup.gl.at.ply.gg
domain,AsyncRAT botnet C2 domain (confidence level: 100%),mhmad1.work.gd
domain,AsyncRAT botnet C2 domain (confidence level: 100%),kenanachy.duckdns.org
domain,AsyncRAT botnet C2 domain (confidence level: 100%),ashleyasync.duckdns.org
domain,AsyncRAT botnet C2 domain (confidence level: 100%),bendecido2.ydns.eu
domain,AsyncRAT botnet C2 domain (confidence level: 100%),mhmad1.accesscam.org
url,AsyncRAT botnet C2 (confidence level: 100%),https://api.telegram.org/bot7394412765:aag5arqcpcl2_qrlsneyflfmgrjansma654/sendmessage
domain,XWorm botnet C2 domain (confidence level: 100%),all-te.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),xinclas.vmcentra.top
domain,XWorm botnet C2 domain (confidence level: 100%),prices-loved.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),bxwrmjames.duckdns.org
domain,XWorm botnet C2 domain (confidence level: 100%),fuckscammers.accesscam.org
domain,XWorm botnet C2 domain (confidence level: 100%),associates-reef.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),march-occasion.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),navigation-salaries.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),registered-spectacular.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),expresswealthz.duckdns.org
domain,XWorm botnet C2 domain (confidence level: 100%),esetnode32-antiviru.ydns.eu
domain,XWorm botnet C2 domain (confidence level: 100%),winter-pennsylvania.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),way-eyes.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),malware.hopto.org
domain,XWorm botnet C2 domain (confidence level: 100%),general-affiliates.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),thanks-viewers.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),required-mold.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),boards-baltimore.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),reply-noted.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),points-challenges.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),trying-fails.gl.at.ply.gg
domain,XWorm botnet C2 domain (confidence level: 100%),ilovesteppers-38473.portmap.host
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),45.144.212.242|7000
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),20.39.39.235|7000
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),209.50.250.24|4562
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),162.244.210.204|8888
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),94.156.227.37|1888
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),23.94.126.41|8888
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),80.76.49.15|7000
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),176.96.137.181|2222
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),147.185.221.26|31531
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),5.206.224.92|8888
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),38.68.49.150|7777
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),192.227.246.70|1988
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),194.59.31.211|1818
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),176.65.139.107|1313
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),195.211.191.157|1987
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),130.0.33.93|21280
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),103.198.26.222|9373
domain,Remcos botnet C2 domain (confidence level: 100%),frontofficefax20.home-webserver.de
domain,NjRAT botnet C2 domain (confidence level: 100%),kaher.no-ip.biz
