Type,Comment,Value
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),2.56.246.114|3389
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),41.143.206.243|9142
domain,MetaStealer botnet C2 domain (confidence level: 100%),ceyueuociwwqaumw.xyz
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),54.199.65.227|179
url,Unknown malware payload delivery URL (confidence level: 50%),http://91.212.166.204/twinkle.exe
sha256,Vidar payload (confidence level: 95%),3561b5b3972012641075bec94d5e9783ddb71aa9fc32762a09d80fcaf074bd2a
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),91.151.89.158|2404
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),3.0.148.143|80
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),185.196.11.216|7651
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),34.27.147.214|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.yvux.town
ip-dst|port,Remcos botnet C2 server (confidence level: 50%),216.9.225.163|33030
url,Formbook botnet C2 (confidence level: 50%),http://www.edartech.store/s01s/
ip-dst|port,Orcus RAT botnet C2 server (confidence level: 100%),62.102.148.131|59394
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),111.229.4.108|2096
domain,CryptBot botnet C2 domain (confidence level: 100%),bibikyky01.top
domain,Formbook botnet C2 domain (confidence level: 50%),www.urniture-22300.bond
ip-dst|port,BeaverTail botnet C2 server (confidence level: 75%),144.172.100.124|1224
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),144.172.88.198|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.56|567
url,Unknown malware payload delivery URL (confidence level: 50%),https://dropthefile.com/cloudflare
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|2771
domain,Formbook botnet C2 domain (confidence level: 50%),www.8qp008.online
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),196.64.212.113|5986
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns2.flashcloud.icu
domain,XWorm botnet C2 domain (confidence level: 50%),javascriptplugin.lovestoblog.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.parewheel.shop
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),43.255.158.248|19000
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|58743
url,Formbook botnet C2 (confidence level: 50%),http://www.am99.club/hi07/
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),144.172.106.67|4444
ip-dst|port,SectopRAT botnet C2 server (confidence level: 50%),119.91.61.232|7790
ip-dst|port,Sliver botnet C2 server (confidence level: 90%),65.38.120.29|31337
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 75%),43.226.229.132|20251
domain,MetaStealer botnet C2 domain (confidence level: 100%),uwmmummoucsmacmc.xyz
domain,AsyncRAT botnet C2 domain (confidence level: 50%),picemo1569-41439.portmap.io
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),zamentriks.top
domain,Unknown RAT botnet C2 domain (confidence level: 100%),wpthelp.top
domain,AdaptixC2 botnet C2 domain (confidence level: 50%),ns2.ftp-winscp.org
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.113.219|1018
url,Formbook botnet C2 (confidence level: 50%),http://www.rash.studio/d26m/
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.207.212.160|8089
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.209.68.150|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.213.119|5060
sha1,Formbook payload (confidence level: 95%),439c935ff63b00b5d1ecc657146e1a0edaf19d65
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),185.107.74.54|443
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),194.156.79.76|55615
md5,Amadey payload (confidence level: 95%),b306a1897746ebe61e5cb0f321b324a3
ip-dst|port,Hook botnet C2 server (confidence level: 100%),51.79.190.129|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.ubaopenpay.xyz
md5,Amadey payload (confidence level: 95%),5542e348ea172f9bc13756778e6249ff
url,Formbook botnet C2 (confidence level: 50%),http://www.nm3x9et8h8l0.xyz/hi07/
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),108.181.164.27|500
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),4cc3c767-806f-4deb-a2f0-9260e37035c4.sasha-solzhenicyn.ru
domain,Formbook botnet C2 domain (confidence level: 50%),www.perfectdrishti.info
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),85.29.193.211|54984
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),117.72.79.68|443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),42.96.3.123|8082
domain,MetaStealer botnet C2 domain (confidence level: 100%),goycggqkmcgcckuo.xyz
ip-dst|port,Hook botnet C2 server (confidence level: 100%),121.127.231.198|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),uouusymgsyosqcoa.xyz
domain,SideWinder botnet C2 domain (confidence level: 50%),7ef1996f-c463-4540-936a-70d0fd477f98.live-co.org
ip-dst|port,Unknown RAT botnet C2 server (confidence level: 75%),45.81.23.144|8041
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),94.158.245.137|443
sha1,Luca Stealer payload (confidence level: 95%),087de7edd5ff1b481e40d1b371b88346d3d3ba63
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),194.164.245.8|8888
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),41.143.206.243|30439
domain,MetaStealer botnet C2 domain (confidence level: 100%),kmkukwwoemqaaywe.xyz
sha256,Quasar RAT payload (confidence level: 95%),31e0765454785a12c86436331f67020b7390d16b9de42b954127799835eea36c
domain,SideWinder botnet C2 domain (confidence level: 50%),advisary.army-govbd.info
domain,MetaStealer botnet C2 domain (confidence level: 100%),iyoiugyuescimesm.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),qiaekkscccamkyai.xyz
domain,DarkComet botnet C2 domain (confidence level: 100%),1337sauce.zapto.org
ip-dst|port,Havoc botnet C2 server (confidence level: 50%),34.134.239.46|80
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.243|54053
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),196.251.80.17|6004
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),203.34.49.11|2345
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),variuspixel.top
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),46.246.82.11|8090
sha256,Pony payload (confidence level: 95%),bbecfba11bf04f277fe2436600bc0aa3b8d916e8df148c39e18d09da07fd12b0
url,Glupteba botnet C2 (confidence level: 50%),http://server1.localstats.org/
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://www.judahshop.com/lebu.zip
domain,Kimsuky botnet C2 domain (confidence level: 50%),one.userauthoritydoc.p-e.kr
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),88.119.171.114|3999
domain, X-Files Stealer botnet C2 domain (confidence level: 50%),nodes-servers1.cfd
domain,MetaStealer botnet C2 domain (confidence level: 100%),kosiwuoguowumaqm.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),aaasyasikycoakky.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 75%),medbnel.digital
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),154.62.226.187|8888
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),stockyslam.top
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),70.31.125.242|2222
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.56|29039
ip-dst|port,RedLine Stealer botnet C2 server (confidence level: 100%),62.60.226.191|1911
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),176.65.140.26|443
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),metrikspixels.xyz
domain,SideWinder botnet C2 domain (confidence level: 50%),mof-gov-np.dwnlld.info
domain,MetaStealer botnet C2 domain (confidence level: 100%),wscsaouigecusqqk.xyz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://thundeqqbw.bet/aznd
url,Formbook botnet C2 (confidence level: 50%),http://www.w1372.net/d26m/
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),vinudt.run
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),bastinkbpg.run
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),160.179.154.140|3001
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.156.234.213|39317
domain,MetaStealer botnet C2 domain (confidence level: 100%),wugugegeiikykgwk.xyz
domain,XWorm botnet C2 domain (confidence level: 100%),purelogs2025.duckdns.org
domain,SpyNote botnet C2 domain (confidence level: 50%),playgooqle.click
url,Lumma Stealer botnet C2 (confidence level: 100%),https://fnarrathfpt.top/tekq
url,Formbook botnet C2 (confidence level: 50%),http://www.ilviunmul.pro/o09a/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),185.208.159.235|27385
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),45.144.214.52|6379
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns3.enaz.shop
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),15.228.248.225|1024
domain,MetaStealer botnet C2 domain (confidence level: 100%),iswioiuckwmsccgs.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.214.144|8443
domain,DarkComet botnet C2 domain (confidence level: 100%),rawrhg.no-ip.org
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),23.249.28.155|14994
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),2.182.198.185|4444
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),196.251.70.83|7771
url,Formbook botnet C2 (confidence level: 50%),http://www.jmfk.top/hi07/
domain,FAKEUPDATES botnet C2 domain (confidence level: 50%),anichind.com
url,Formbook botnet C2 (confidence level: 50%),http://www.teyrpower.net/o09a/
domain,MetaStealer botnet C2 domain (confidence level: 100%),oiukwgimkaukqmyq.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wsyiwycqukqkyygu.xyz
domain,Ghost RAT botnet C2 domain (confidence level: 50%),wlks.sdjfsg.cn
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),99.83.154.161|443
url,Formbook botnet C2 (confidence level: 50%),http://www.vgdns.net/o09a/
domain,MetaStealer botnet C2 domain (confidence level: 100%),uwqoukisqgiskwgi.xyz
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),154.221.24.39|8080
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 100%),182.16.29.164|8520
domain,MetaStealer botnet C2 domain (confidence level: 100%),skmkiuymmeqiysga.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|1965
domain,Unknown malware payload delivery domain (confidence level: 100%),loakens.com
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),144.172.122.24|8080
url,NetSupportManager RAT payload delivery URL (confidence level: 100%),https://markrampton.com/fssste.zip
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.156.234.213|2082
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.156.234.213|1024
sha256,Luca Stealer payload (confidence level: 95%),b3b15e5fb1af20253ad76efd860580e64749d23d5a77de38a8f94b95dcda0df4
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),102.117.162.215|7443
domain,MetaStealer botnet C2 domain (confidence level: 100%),uqimayqgaiwosiqs.xyz
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),191.112.25.48|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),198.44.249.16|808
url,Lumma Stealer botnet C2 (confidence level: 100%),https://t.me/kz_prokla2
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),13.212.248.223|12428
domain,MetaStealer botnet C2 domain (confidence level: 100%),qyagwgcsqyqeausk.xyz
md5,Formbook payload (confidence level: 95%),919263ae38179392a8cbdb6f8cfe5a50
domain,DarkComet botnet C2 domain (confidence level: 100%),rspsplaynow.no-ip.org
domain,Formbook botnet C2 domain (confidence level: 50%),www.des.bio
sha1,Rhadamanthys payload (confidence level: 95%),6251a3680754f23b2f4b7473c7b157658c2acbe6
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|50600
domain,Remcos botnet C2 domain (confidence level: 100%),mxsunamo.gotdns.ch
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),165.227.189.45|3333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),195.133.52.148|5432
sha256,Mars Stealer payload (confidence level: 95%),0e019f40b6fbfbe366fa4ef81951b92c6c5533eb227d17d68a9092375333e603
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|6008
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),43.163.196.208|2083
domain,MetaStealer botnet C2 domain (confidence level: 100%),maisyqywckugqueo.xyz
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),95.129.234.24|7707
domain,Ghost RAT botnet C2 domain (confidence level: 50%),xhua.acmdkr.cn
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),tidwhf.live
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.203.137|995
domain,Ghost RAT botnet C2 domain (confidence level: 50%),dkhn.ghyufo.cn
url,Lumma Stealer botnet C2 (confidence level: 100%),https://rjackthyfuc.run/xpas
domain,MetaStealer botnet C2 domain (confidence level: 100%),geqqiwksmceqamco.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),154.204.178.10|80
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),197.48.4.218|5505
domain,MetaStealer botnet C2 domain (confidence level: 100%),eimeicucmkqkgsau.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),mqqsugcygeaqmmmc.xyz
domain,Unknown Webinject payload delivery domain (confidence level: 100%),analyticnodes.com
ip-dst|port,Hook botnet C2 server (confidence level: 100%),195.133.93.49|8089
url,Stealerium botnet C2 (confidence level: 50%),https://api.telegram.org/bot7582984790:aafnoqnxwabd5rluhnbrakwomifcbnleb2s/sendmessage?chat_id=
domain,MetaStealer botnet C2 domain (confidence level: 100%),yesuyooeqwyckcae.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.214.144|41535
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|119
domain,Formbook botnet C2 domain (confidence level: 50%),www.cofun.biz
url,KongTuke payload delivery URL (confidence level: 100%),https://dnsg-windows-ds-data.live/tss02t
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.64.212.113|2159
sha1,Amadey payload (confidence level: 95%),841fd72e4f45d99bf5571bd6011e7c716b220be3
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),190.211.254.211|80
domain,Unknown malware payload delivery domain (confidence level: 100%),security.gyaerdfiared.com
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),147.185.221.28|52682
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.203.137|44818
url,Lumma Stealer botnet C2 (confidence level: 100%),https://gzjiuguanjia.com/api
domain,Unknown Webinject payload delivery domain (confidence level: 100%),security.flearegaurdc.com
ip-dst|port,SpyNote botnet C2 server (confidence level: 100%),77.105.161.134|7000
url,Formbook botnet C2 (confidence level: 50%),http://www.k-travel-ce8119a9.bond/s01s/
domain,MetaStealer botnet C2 domain (confidence level: 100%),skomuoygymwuuakc.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),geoygsgykqugymwa.xyz
domain,Kimsuky botnet C2 domain (confidence level: 50%),nauji.n-e.kr
sha256,ValleyRAT payload (confidence level: 95%),9c54f6cdf47ed1d27d9a815f000280a02cefa34ba6796f763bb5b6adf2131334
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),101.126.157.9|6666
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.203.137|7001
url,Unknown malware botnet C2 (confidence level: 50%),http://38.60.191.136:8888/supershell/login
url,Formbook botnet C2 (confidence level: 50%),http://www.ui-qskp.win/o09a/
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),160.179.154.140|443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|8443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|37740
sha1,Amadey payload (confidence level: 95%),60195650bb33eaed745d02ce20b4bd775ea9c108
url,Formbook botnet C2 (confidence level: 50%),http://www.wxwhl.xyz/hi07/
domain,Formbook botnet C2 domain (confidence level: 50%),www.s86-y9rr7y-sa6vm.xyz
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),196.251.85.225|2404
ip-dst|port,StrelaStealer botnet C2 server (confidence level: 50%),109.176.30.246|7705
domain,Quasar RAT botnet C2 domain (confidence level: 100%),matrixshell-63771.portmap.io
md5,Nitrogen Loader payload (confidence level: 50%),b58538519a98938aace17451f14007f6
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),geo.cwlabtes.shop
url,Glupteba botnet C2 (confidence level: 50%),http://server8.cdneurops.shop/
domain,MetaStealer botnet C2 domain (confidence level: 100%),uuiooaqkyiwmwysg.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.206.56|7402
