Type,Comment,Value
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),157.230.218.246|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.martteamslab.shop
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.138.16.192|6606
sha256,AMOS payload (confidence level: 100%),f9171a38b811c74c4bf519028191ca9966b183c4a9bbf4288a70fba804bd2cf2
url,Unknown malware payload delivery URL (confidence level: 50%),https://dropthefile.com/driver.a3x
domain,Formbook botnet C2 domain (confidence level: 50%),www.aishiwu.net
sha256,AMOS payload (confidence level: 100%),4d6fe2b10e146cc48f0706f923250ac668924ae33451b6e9327919de1e41dafb
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.102.209.177|33221
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),newpixelwar.top
url,Formbook botnet C2 (confidence level: 50%),http://www.ocaj.top/hi07/
domain,Unknown RAT payload delivery domain (confidence level: 50%),zmfcc.es
domain,Quasar RAT botnet C2 domain (confidence level: 100%),specter699-31351.portmap.io
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),146.70.113.140|80
sha256,AMOS payload (confidence level: 100%),1960b178e9d9b7ee56fa040b1424af83e2a6f67711510f42fe3740fce655ebaf
domain,Cobalt Strike botnet C2 domain (confidence level: 50%),oss-as.x1go.cc
domain,Kimsuky botnet C2 domain (confidence level: 50%),afcafe.kro.kr
domain,XWorm botnet C2 domain (confidence level: 100%),held-prozac.gl.at.ply.gg
ip-dst|port,N-W0rm botnet C2 server (confidence level: 100%),14.241.58.222|80
url,Vidar botnet C2 (confidence level: 100%),https://steamcommunity.com/profiles/76561199869630181
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),128.90.106.48|5000
url,Formbook botnet C2 (confidence level: 50%),http://www.setpink.life/tu90/
sha256,AMOS payload (confidence level: 100%),c4aa546646fb7ce79e7779058ba253df098c3bd8021e2fe7d776bd33a34de8fc
ip-dst|port,Stealc botnet C2 server (confidence level: 100%),154.205.147.110|80
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),movgpk.live
ip-dst|port,Vidar botnet C2 server (confidence level: 100%),78.47.118.112|443
sha256,AMOS payload (confidence level: 100%),258e97fc9580c7f370b19dadd045e194859e486b76011b7fa002de3f46485865
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.137.98.198|8080
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.maps.fedor-turin.ru/login
sha256,AMOS payload (confidence level: 100%),03024a71c020fc261c09fa009943ece64f39301e1a9dd9a87ea95b2d89345550
domain,Formbook botnet C2 domain (confidence level: 50%),www.roxgi.xyz
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),heropixelmod.top
sha256,AMOS payload (confidence level: 100%),7f6adc8382e69b7bba7f8586c799b0ccc231687c71b96ec330abae8b51323c16
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),38.207.178.63|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.tamilmv.win
domain,Quasar RAT botnet C2 domain (confidence level: 100%),biseo-48321.portmap.host
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),43.199.162.210|21025
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.199.100.130|8181
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),34.118.27.53|80
ip-dst|port,BlackShades botnet C2 server (confidence level: 50%),47.129.184.50|37
ip-dst|port,DarkComet botnet C2 server (confidence level: 100%),154.194.35.243|8636
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),217.77.8.151|443
ip-dst|port,MooBot botnet C2 server (confidence level: 100%),144.172.117.65|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),4.151.89.199|8080
url,Formbook botnet C2 (confidence level: 50%),http://www.stevehurtz.photography/hx344/
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),138.68.140.60|3333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),106.53.115.217|80
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),trsuv.xyz
domain,Interlock botnet C2 domain (confidence level: 50%),grupomax-api.marcalgyn.com.br
ip-dst|port,QakBot botnet C2 server (confidence level: 75%),174.92.89.190|2222
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),18.156.49.107|80
sha256,AMOS payload (confidence level: 100%),e6d00da6f1a003b388a2e9a06f1d416f25bfa4910d47563eacd8d2fc3fe329a4
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.210.249.235|3333
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),43.162.114.79|31337
sha256,AMOS payload (confidence level: 100%),80befcf489093d81d51414f86ffb13e9f5dce294ac4bb92222a9248b697714f2
url,Formbook botnet C2 (confidence level: 50%),http://www.utodealmemo.info/kk14/
domain,Cobalt Strike botnet C2 domain (confidence level: 50%),us.worldisendmail.ml
url,Loki Password Stealer (PWS) botnet C2 (confidence level: 50%),http://pinarvana.tk/iruka/fre.php
url,ACR Stealer botnet C2 (confidence level: 100%),https://b1.encountergulf.world/up
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),66.63.187.22|9000
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),3.86.105.71|5901
ip-dst|port,Nanocore RAT botnet C2 server (confidence level: 100%),151.227.44.57|2096
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.242.136.204|3333
domain,Formbook botnet C2 domain (confidence level: 50%),www.roofing-services-34072.bond
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),113.44.139.80|443
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),singapxtyr.live
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),52.223.43.230|6443
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),208.91.189.7|5000
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.66.21|2222
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),54.253.241.166|7547
url,Unknown malware botnet C2 (confidence level: 100%),http://185.156.72.8/diamo/login.php
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),193.37.69.43|95
sha256,AMOS payload (confidence level: 100%),78b06e8a52736d035202867a91dbe52160abfc90dfce1bd2b2a4fad7fd895e6f
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),101.42.13.105|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),124.156.107.3|443
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),pixelment.top
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),46.10.180.67|8088
ip-dst|port,ERMAC botnet C2 server (confidence level: 100%),172.94.96.98|80
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),185.22.154.129|443
sha256,AMOS payload (confidence level: 100%),c811d2950674c123b3e3345498ee872f7f810cc0a05668826977a0daa49c27d7
domain,Unknown Loader botnet C2 domain (confidence level: 100%),airportmonth.info
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),106.75.218.156|50050
sha256,AMOS payload (confidence level: 100%),18ae390a8964eec7fdde49e765de4137449de3c7e7ae763380226a197a1eea10
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),45.141.233.67|443
sha256,AMOS payload (confidence level: 100%),705f2b877ac19c5f00ccdc95b7196ebb3de1c75a3195356210d4bebc33ab72d4
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),8.137.98.198|80
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),172.94.96.144|6606
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),34.41.146.20|10443
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),38.132.122.161|43211
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),147.189.171.184|3333
ip-dst|port,WarmCookie botnet C2 server (confidence level: 100%),170.130.165.112|443
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),ns1.ns.xiaotusu.top
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),198.12.120.209|60100
sha256,AMOS payload (confidence level: 100%),1b5aaee17b27bc9d4d8c87d68ef29bb417b2cc3a675e4c6f835e4202850de100
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),173.225.101.112|6711
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),178.250.188.29|7000
domain,Quasar RAT botnet C2 domain (confidence level: 100%),if-definition.gl.at.ply.gg
sha256,AMOS payload (confidence level: 100%),f5c84be4919c75fbaa590791a560523956335f0d88a82c52c7480ce00e65e9fd
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),43.209.3.230|3306
sha256,AMOS payload (confidence level: 100%),148dd5c68ba8a868dacae09be587ea710437db1df406fbff6101a010b106c5b7
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.176.197.6|1978
ip-dst|port,AdaptixC2 botnet C2 server (confidence level: 100%),217.28.130.34|10443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.107.136.106|80
ip-dst|port,Chaos botnet C2 server (confidence level: 100%),138.197.229.229|8080
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),urginll.digital
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.192.176.104|8090
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),147.66.16.230|443
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),144.126.159.244|3636
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),108.137.71.89|902
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),194.68.225.195|29491
domain,Formbook botnet C2 domain (confidence level: 50%),www.et88.care
domain,Nanocore RAT botnet C2 domain (confidence level: 100%),skido.hopto.org
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),85.215.194.143|4800
sha256,AMOS payload (confidence level: 100%),d0802491109ee5fb8d108b545cc4e6fe9ceecdb60926b3d4e81fa7672547be9b
url,Formbook botnet C2 (confidence level: 50%),http://www.ewmore.store/hi07/
domain,Formbook botnet C2 domain (confidence level: 50%),www.nm3x9et8h8l0.xyz
url,Lumma Stealer botnet C2 (confidence level: 75%),https://rearvb.shop/amnt/api
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.84.63|8088
sha256,AMOS payload (confidence level: 100%),3db4255e5bde1804abdad241da531345124362ab38a53d2ba19b23e0bec3b06b
url,Formbook botnet C2 (confidence level: 50%),http://www.oicdickely.click/kk14/
domain,Unknown malware botnet C2 domain (confidence level: 100%),ec2-63-33-82-34.eu-west-1.compute.amazonaws.com
domain,Kimsuky botnet C2 domain (confidence level: 50%),dirwear.000webhostapp.com
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),185.213.44.185|443
domain,Remcos botnet C2 domain (confidence level: 50%),danielbetterfuturewithbestlifegivenmefor.duckdns.org
ip-dst|port,Sliver botnet C2 server (confidence level: 75%),91.108.189.131|443
ip-dst|port,VIP Keylogger botnet C2 server (confidence level: 75%),185.244.151.84|587
ip-dst|port,DarkComet botnet C2 server (confidence level: 50%),62.72.176.41|1604
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),91.4.40.105|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.georgieos.com
ip-dst|port,Bashlite botnet C2 server (confidence level: 100%),196.251.81.100|80
domain,XWorm botnet C2 domain (confidence level: 50%),we-referring.gl.at.ply.gg
domain,Quasar RAT botnet C2 domain (confidence level: 100%),big-expressed.gl.at.ply.gg
sha256,AMOS payload (confidence level: 100%),757e7617fbb2de61837f0cd12aa8e4a3d6d625ca7696df6bd366531b11dcc904
url,Formbook botnet C2 (confidence level: 50%),http://www.46wu.top/o09a/
domain,Interlock botnet C2 domain (confidence level: 50%),assets-msnmicosot-ds.live
sha256,AMOS payload (confidence level: 100%),f1a824cc7e34484f7c9a3f1c20e8c19d03dde47580a52854b6777f60adae35de
url,Lumma Stealer botnet C2 (confidence level: 50%),https://lumamarket.fun/market?nf
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),167.88.168.76|8443
domain,Formbook botnet C2 domain (confidence level: 50%),www.mfolio.net
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),37.13.26.52|6000
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.190.74.103|9333
domain,AsyncRAT botnet C2 domain (confidence level: 50%),picemo1569-41439.portmap.io
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),115.187.41.77|80
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.249.208.103|9205
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),8.212.56.13|53
sha256,AMOS payload (confidence level: 100%),f1626d92d3ddb713de4c41d361c3770e44496580eaa8ad6a237a8de256c1d726
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),89.10.178.51|4782
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),107.175.158.208|80
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),northwindimmigration.com
url,Formbook botnet C2 (confidence level: 50%),http://www.4260333.xyz/hi07/
sha256,AMOS payload (confidence level: 100%),5b9c9139595347fc7e509f5eac36d1d30cfbdaa55f0aa751eb7b6fb77397d994
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),113.45.238.149|53
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),119.45.71.218|443
ip-dst|port,Aurotun Stealer botnet C2 server (confidence level: 100%),109.120.137.128|7712
domain,Nanocore RAT botnet C2 domain (confidence level: 50%),collabvm.org
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),idriss.icu
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),185.125.50.92|9000
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),intsn.run
sha256,AMOS payload (confidence level: 100%),95110c52819803c3611906e2111a1858d6d9f4cf39518f0fc7711ad9ab83fbd8
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),bevm.top
ip-dst|port,DOPLUGS botnet C2 server (confidence level: 100%),38.246.73.120|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),45.141.103.5|443
domain,Formbook botnet C2 domain (confidence level: 50%),www.mydownloaddomain.com
ip-dst|port,DeimosC2 botnet C2 server (confidence level: 75%),52.143.134.94|443
domain,XWorm botnet C2 domain (confidence level: 100%),jjnfs-61366.portmap.io
sha256,AMOS payload (confidence level: 100%),6ae73a58009785caec1ba85d829a4af23d9016f543098a77bb59bda2fefeb2dd
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),20.107.53.25|25535
ip-dst|port,DarkComet botnet C2 server (confidence level: 50%),41.143.213.119|2232
sha256,AMOS payload (confidence level: 100%),7ca299a5d0f081cfe2e654cc181f690432c6936e476450ff7db923c922dce207
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),85.158.108.139|19892
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 75%),27.124.34.101|6665
ip-dst|port,Unknown malware botnet C2 server (confidence level: 50%),51.94.182.50|6308
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),196.251.66.21|4444
sha256,AMOS payload (confidence level: 100%),a445ad7f0e377d83b02b83c83e2048630600143c4b6fb64d2687f626360d5919
url,Unknown Loader botnet C2 (confidence level: 100%),https://zephyrblow.icu/bin.php
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),screhwc.live
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),111.119.200.33|8082
sha256,AMOS payload (confidence level: 100%),d31bae1589845586de86e97312d05082f820245c1bc947d2e73681938d3bed69
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.138.16.246|7707
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),157.175.176.159|3128
domain,Havoc botnet C2 domain (confidence level: 100%),4u-2n-web.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),74.119.193.204|80
sha256,AMOS payload (confidence level: 100%),5fd2e0b152cbfe6ca15d20144c06c10c4f5ccfb9ecca759a75124e015343890d
domain,Unknown malware botnet C2 domain (confidence level: 100%),120.32.198.104.bc.googleusercontent.com
domain,Unknown malware payload delivery domain (confidence level: 100%),faospe.com
url,Formbook botnet C2 (confidence level: 50%),http://www.avesnap.online/hi07/
sha256,AMOS payload (confidence level: 100%),3a851d0d6495a7cf773fefb9732b2ad87a3ed73165126ffbd34daa8a64975a21
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),89.169.181.136|3333
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),103.215.78.152|8888
url,Unknown malware payload delivery URL (confidence level: 50%),http://94.159.105.149/verifed.txt
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),59.110.92.49|5555
sha256,AMOS payload (confidence level: 100%),11d9b26085207c06d3ebb6048274a8ffc258d1eb65db656206efe836369eed06
sha256,AMOS payload (confidence level: 100%),9f1a5a90875d136c38a38be4d14200e381e521c075cdd52d69297612a6fa4c38
domain,AsyncRAT botnet C2 domain (confidence level: 100%),newrecaerga1.duckdns.org
sha256,AMOS payload (confidence level: 100%),da94c74095fddae3797e0d004e4ef4bcdb95e247b8a91cd89c7971941b3bf09f
ip-dst|port,Meterpreter botnet C2 server (confidence level: 75%),18.205.24.126|443
sha256,AMOS payload (confidence level: 100%),b42cd709c31f2246264def7055d4ff20b652c3a3fceedd5e685266ce8f52b1bd
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),82.153.138.236|7443
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),hucwjx.top
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),194.26.192.145|4782
sha256,AMOS payload (confidence level: 100%),3eb88bd45fea1f70ac065a1d8f2faf3c39fc614ec905b0288494f7d3a4cf8488
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),115.238.252.51|9000
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),149.102.135.177|2404
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),83.244.71.247|2003
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),213.209.143.170|4442
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),172.235.52.85|8080
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),39.106.152.200|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),196.251.117.41|80
ip-dst|port,Havoc botnet C2 server (confidence level: 50%),91.214.78.134|443
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),66.63.187.194|443
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),146.190.110.91|3389
ip-dst|port,Venom RAT botnet C2 server (confidence level: 100%),204.13.236.238|4449
domain,DarkComet botnet C2 domain (confidence level: 100%),teste0001.ddns.net
ip-dst|port,Eye Pyramid botnet C2 server (confidence level: 75%),35.152.189.99|443
url,Formbook botnet C2 (confidence level: 50%),http://www.eon5315.buzz/kk14/
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),43.139.185.214|1234
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),23.88.69.148|443
sha256,AMOS payload (confidence level: 100%),4149e66a986276bb90ea4e4869b1d5dfa92361c7f5b9efb2a85fc46ec9c51306
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),54.211.54.146|443
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.250.174.49|8848
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),45.141.233.114|2005
url,Formbook botnet C2 (confidence level: 50%),http://www.risttechfled.cloud/o09a/
domain,Formbook botnet C2 domain (confidence level: 50%),www.reluk.info
sha256,AMOS payload (confidence level: 100%),1f4bf252be8dbacfb191bb4480ca3827376bf21d6287cb28032c09b38334c8c6
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),47.98.130.151|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),47.97.154.223|80
ip-dst|port,Vidar botnet C2 server (confidence level: 100%),65.109.240.7|443
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),47.93.216.2|9553
domain,Formbook botnet C2 domain (confidence level: 50%),www.c776.vip
domain,TransferLoader botnet C2 domain (confidence level: 50%),sharemoc.space
sha256,AMOS payload (confidence level: 100%),85050e8cd453704c4d60c74a2857f0f210b80b859e66752d44565d5515de5bbf
url,Lumma Stealer botnet C2 (confidence level: 50%),https://www.rurusstore.fedor-turin.ru/login
domain,Quasar RAT botnet C2 domain (confidence level: 75%),kingso.ydns.eu
url,LockBit botnet C2 (confidence level: 50%),http://lockbitspxmqqfi6bw4y7f5psnpoaakhlisdx33busmnpgtimart5fad.onion
url,Formbook botnet C2 (confidence level: 50%),http://www.7ftbd.sbs/hi07/
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),184.72.172.252|2456
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 100%),51.17.225.103|6002
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),87.121.79.41|8888
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),194.59.31.30|1618
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),193.134.209.130|8888
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),15.204.238.52|1337
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),103.24.179.173|13333
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),119.8.124.29|53
domain,Unknown malware payload delivery domain (confidence level: 100%),security.flagguart.com
domain,Quasar RAT botnet C2 domain (confidence level: 100%),associated-bk.gl.at.ply.gg
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),47.79.87.210|993
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),certifiedhackerindia.com
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),194.102.104.25|3306
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),57.128.105.169|7443
url,Formbook botnet C2 (confidence level: 50%),http://www.yperliquid.credit/o09a/
domain,Formbook botnet C2 domain (confidence level: 50%),www.eec-lean.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.zhaofu-duanzi.com
ip-dst|port,Sliver botnet C2 server (confidence level: 50%),82.221.141.137|31337
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.227.233.153|4433
domain,Formbook botnet C2 domain (confidence level: 50%),www.ov-hzwu.live
sha256,AMOS payload (confidence level: 100%),2111f442284598f4493a588f7463b3a9eb80c0600616097c10ff203bb510fcff
domain,Lumma Stealer botnet C2 domain (confidence level: 100%),upturnnidx.live
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),gauntlxdgq.run
domain,Cobalt Strike botnet C2 domain (confidence level: 100%),ecs-113-44-139-80.compute.hwclouds-dns.com
domain,Formbook botnet C2 domain (confidence level: 50%),www.innwmbo.cfd
domain,Formbook botnet C2 domain (confidence level: 50%),www.uanpian.vip
ip-dst|port,BianLian botnet C2 server (confidence level: 100%),194.48.142.120|8443
url,Formbook botnet C2 (confidence level: 50%),http://www.velinhasnoreino.online/o09a/
domain,Unknown RAT botnet C2 domain (confidence level: 100%),relay.thepcboy.com
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),debxbu.run
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),japaneonto.digital
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),115.187.41.77|7000
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),139.28.219.36|54872
url,Formbook botnet C2 (confidence level: 50%),http://www.leechandlerbusinessloans.com/hx344/
domain,Quasar RAT botnet C2 domain (confidence level: 100%),africa-manufacturing.gl.at.ply.gg
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),45.61.150.101|7443
domain,Unknown Webinject credit card skimming domain (confidence level: 100%),hellenpixelbuyer.top
domain,Formbook botnet C2 domain (confidence level: 50%),www.cash-vip.com
ip-dst|port,Sliver botnet C2 server (confidence level: 100%),140.238.178.68|80
domain,Formbook botnet C2 domain (confidence level: 50%),www.0v3py92izrp23yy.xyz
ip-dst|port,Remcos botnet C2 server (confidence level: 75%),198.135.49.79|2490
domain,AsyncRAT botnet C2 domain (confidence level: 50%),now-latin.gl.at.ply.gg
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),13.221.71.52|443
url,Formbook botnet C2 (confidence level: 50%),http://www.omprar-lixadeira.sbs/o09a/
ip-dst|port,SectopRAT botnet C2 server (confidence level: 100%),185.156.72.11|9000
domain,Cobalt Strike botnet C2 domain (confidence level: 75%),1357965137-hnjcoxitoz.ap-guangzhou.tencentscf.com
domain,SMOKEDHAM botnet C2 domain (confidence level: 50%),ec2-server-noisy-band-0fe8.focapaj280.workers.dev
url,Formbook botnet C2 (confidence level: 50%),http://www.linebeauty.shop/kk14/
