Type,Comment,Value
sha1,ValleyRAT payload (confidence level: 95%),9271dfd601c53e264c02ec2aa8ddf68301a49b2a
domain,MetaStealer botnet C2 domain (confidence level: 100%),caowyackwqsqqymw.xyz
sha256,Luca Stealer payload (confidence level: 95%),c01b2a6d818eb13727f56b003f3f42cc6495256a8850e32a5590a7a96261b69e
domain,MetaStealer botnet C2 domain (confidence level: 100%),eeegsoyyuykweeuc.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.156.234.213|24945
sha1,Ghost RAT payload (confidence level: 95%),1be8717de697681e85e316c860b0771212f2a230
sha256,Luca Stealer payload (confidence level: 95%),7c76ff74fc4968228e0238097a180fb6c38db3b856ae46da03c352616eef6421
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),45.142.194.47|19000
domain,MetaStealer botnet C2 domain (confidence level: 100%),mqgkowqymycwmsqk.xyz
sha256,ReverseRAT payload (confidence level: 95%),145289accb8c684e583ca3d99532d64d0a6a40142062e648c65ffd8da070c4c9
domain,SpyNote botnet C2 domain (confidence level: 100%),popachka.serveminecraft.net
domain,Glupteba botnet C2 domain (confidence level: 50%),server1.nisdably.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),myowygqaeoeoimgo.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),103.45.65.80|80
domain,MetaStealer botnet C2 domain (confidence level: 100%),maecgsmukkoeuqic.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.61.16.44|8443
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecyikqsugyoquoie.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.197.85|19959
domain,MetaStealer botnet C2 domain (confidence level: 100%),eewycimeoaiyeuao.xyz
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),51.94.183.219|11
url,Lumma Stealer botnet C2 (confidence level: 100%),https://c5overcovtcg.top/juhd
domain,MetaStealer botnet C2 domain (confidence level: 100%),qagkswagcokaiaio.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),qaksaikckksyyuag.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),auqegycsesoyyiak.xyz
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),untgst.run
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),194.26.192.19|8808
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),91.206.169.79|2404
ip-dst|port,Remcos botnet C2 server (confidence level: 100%),46.246.6.5|8090
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),107.150.0.155|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecsgggomsaygieci.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),uiccwqemesecyuym.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),caiwiiaciuismqyw.xyz
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),154.40.45.210|8080
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),41.143.203.137|47990
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),160.179.154.140|8009
ip-dst|port,Hook botnet C2 server (confidence level: 100%),185.193.127.245|8089
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 50%),196.89.136.52|10909
domain,NetWire RC botnet C2 domain (confidence level: 100%),ceo2021.duckdns.org
domain,MetaStealer botnet C2 domain (confidence level: 100%),qawgsuemcaowemew.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),49.233.87.64|8080
ip-dst|port,Rhysida botnet C2 server (confidence level: 75%),37.59.132.163|443
sha1,LazarLoader payload (confidence level: 95%),a3cfaecbbc3b8b85e24271e135e106f44abe7bfc
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmyqoaquieiueuww.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),kquueequggioekom.xyz
ip-dst|port,MimiKatz botnet C2 server (confidence level: 100%),193.252.54.170|8081
md5,AsyncRAT payload (confidence level: 95%),962d2a0880c5325328930b66bb4e2cf1
ip-dst|port,AsyncRAT botnet C2 server (confidence level: 100%),124.198.132.143|8000
url,Lumma Stealer botnet C2 (confidence level: 100%),https://qinspiringecho.rest/api
domain,MetaStealer botnet C2 domain (confidence level: 100%),muoemecmoqoaaoeo.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ggaoyksiqowwmoqe.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ggowcmqkcawswyyq.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),wmyagouiqkaiiqms.xyz
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),45.153.34.168|443
sha1,ValleyRAT payload (confidence level: 95%),714625324b1636df116803547e656fbaa74d30b7
domain,MetaStealer botnet C2 domain (confidence level: 100%),qaeccmquqoigegmk.xyz
domain,BumbleBee botnet C2 domain (confidence level: 100%),gpv3uw5tmy4.life
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.158.173.211|56655
domain,AdaptixC2 botnet C2 domain (confidence level: 50%),frejuop.live
domain,MetaStealer botnet C2 domain (confidence level: 100%),awuuaymwqquugyae.xyz
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),119.91.100.85|2345
domain, X-Files Stealer botnet C2 domain (confidence level: 50%),up1-c-dn.cfd
domain,AsyncRAT botnet C2 domain (confidence level: 100%),lassicheck.duckdns.org
sha1,Ghost RAT payload (confidence level: 95%),d10afacbf8bdeb558b41225a3cca7140d3029060
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),41.143.207.121|39754
sha256,Luca Stealer payload (confidence level: 95%),608e9d50b3e0c0a2e83f3f688866470bffdaf00f56244b5d509800da17edbd4b
domain,MetaStealer botnet C2 domain (confidence level: 100%),giucigcuigcqowqg.xyz
domain,Unknown malware payload delivery domain (confidence level: 100%),proprtrmsvstr.world
domain,MetaStealer botnet C2 domain (confidence level: 100%),ckacawcsyaueicmu.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ysouiwwqmgiawisq.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),uiomcasqysugceuk.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 50%),43.139.145.242|443
url,Mozi payload delivery URL (confidence level: 50%),http://178.141.153.185:49053/mozi.m
domain,MetaStealer botnet C2 domain (confidence level: 100%),cyagcoigqiewmkyi.xyz
ip-dst|port,ValleyRAT botnet C2 server (confidence level: 100%),43.136.46.42|3083
domain,NjRAT botnet C2 domain (confidence level: 100%),iart76.wintelupdate.pw
domain,MetaStealer botnet C2 domain (confidence level: 100%),owgoqyygiaiwmywc.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.210.175|52425
url,DCRat botnet C2 (confidence level: 100%),http://litkosbj.beget.tech/c383df8f.php
domain,MetaStealer botnet C2 domain (confidence level: 100%),giugycowsmmoeeqc.xyz
url,Lumma Stealer botnet C2 (confidence level: 100%),https://fuemphatakpn.bet/ladk
domain,MetaStealer botnet C2 domain (confidence level: 100%),koweuimqqacaoseu.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),kqoqoqeqqcmwgwqi.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),imueqqkoygouasms.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),qcusqsakuigkoayk.xyz
domain,Ghost RAT botnet C2 domain (confidence level: 50%),dkhn.ghyufo.cn
domain,MetaStealer botnet C2 domain (confidence level: 100%),gimikmcwcagusoce.xyz
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),155.2.192.254|27222
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),13.218.104.66|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),cyoqqeiwomeeicss.xyz
ip-dst|port,XWorm botnet C2 server (confidence level: 50%),193.161.193.99|60946
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),quillexperience.icu
domain,MetaStealer botnet C2 domain (confidence level: 100%),caawqycaegikyeas.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),38.249.110.246|7443
ip-dst|port,Hook botnet C2 server (confidence level: 100%),45.141.233.103|8082
domain,MetaStealer botnet C2 domain (confidence level: 100%),awkuuysikgwimssk.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),196.206.67.187|45894
sha256,Typhon Stealer payload (confidence level: 95%),bd1ed158fdaf3a187eae398524afb702cdd738fcbee1e09b77d53278abc382b1
domain,MetaStealer botnet C2 domain (confidence level: 100%),imecayumuqokcwau.xyz
domain,Unknown RAT botnet C2 domain (confidence level: 100%),ar-bn.guidzin.com
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),77.83.207.146|19000
domain,MetaStealer botnet C2 domain (confidence level: 100%),qciymeeqgyuoycic.xyz
url,Lumma Stealer botnet C2 (confidence level: 100%),https://4bubblezdjw.live/kudf
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 75%),54.234.14.241|443
md5,poscardstealer payload (confidence level: 95%),4e8144068daf97ae616160fdcc26f34f
domain,XWorm botnet C2 domain (confidence level: 100%),higher-sims.gl.at.ply.gg
domain,MetaStealer botnet C2 domain (confidence level: 100%),qgsywiemyeuwmsku.xyz
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.210.175|5986
ip-dst|port,Rhadamanthys botnet C2 server (confidence level: 100%),198.135.48.192|8888
url,Lumma Stealer botnet C2 (confidence level: 100%),https://mzmedtipp.live/mnvzx
ip-dst|port,DCRat botnet C2 server (confidence level: 100%),103.45.68.203|443
domain,AMOS botnet C2 domain (confidence level: 50%),nullitax.com
md5,Luca Stealer payload (confidence level: 95%),72ad9a338206da91156189ef261f120b
ip-dst|port,NetSupportManager RAT botnet C2 server (confidence level: 50%),13.124.201.190|11
md5,Pony payload (confidence level: 95%),25e4b2b70d536c0cbab42c1771ae2991
domain,MetaStealer botnet C2 domain (confidence level: 100%),giieieckwgickyys.xyz
ip-dst|port,Cobalt Strike botnet C2 server (confidence level: 100%),156.238.233.49|12873
domain,MetaStealer botnet C2 domain (confidence level: 100%),ukykiseycycaeswy.xyz
ip-dst|port,Latrodectus botnet C2 server (confidence level: 90%),45.66.248.9|443
domain,AdaptixC2 botnet C2 domain (confidence level: 50%),adaptcia.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),ecccoeamyoekoiok.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),gggaywwqywswyoww.xyz
ip-dst|port,Havoc botnet C2 server (confidence level: 100%),144.126.207.185|443
domain,MetaStealer botnet C2 domain (confidence level: 100%),ysimgoummwyeckia.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),awkokoqgsgokswuo.xyz
sha256,Remcos payload (confidence level: 95%),55fe10713916a9cdac684c3a3fa263d625152a878ad98284d441b38355b57825
domain,MetaStealer botnet C2 domain (confidence level: 100%),skimgqwegkymciou.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ikiwumogaeoyeame.xyz
domain,NetSupportManager RAT payload delivery domain (confidence level: 100%),classiccolonialhomes.com
url,Formbook botnet C2 (confidence level: 50%),http://www.akaw114.top/i26e/
ip-dst|port,DOPLUGS botnet C2 server (confidence level: 100%),38.54.17.43|8088
domain,AMOS botnet C2 domain (confidence level: 50%),peperinty.com
domain,MetaStealer botnet C2 domain (confidence level: 100%),qacoyqaeuswsmywu.xyz
md5,MASS Logger payload (confidence level: 95%),d858cec45aa5d7235744d809036549f0
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.178.56.90|8443
sha256,DCRat payload (confidence level: 95%),127ac21132b665b83769de83b625652b7e192701adce2b56a76400d821478282
ip-dst|port,Mirai botnet C2 server (confidence level: 100%),45.154.96.21|181
domain,MetaStealer botnet C2 domain (confidence level: 100%),koqioegiawcquyck.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),kqkkekoyuumokcss.xyz
ip-dst|port,Unknown malware botnet C2 server (confidence level: 100%),13.60.46.114|3333
domain,MetaStealer botnet C2 domain (confidence level: 100%),qaswyykaaeyoywqk.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),giqysessygeskake.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),sgyaeyaeqiekweaw.xyz
domain,Remcos botnet C2 domain (confidence level: 100%),enermax-com.cc
domain,MetaStealer botnet C2 domain (confidence level: 100%),msaeiqoqeugasaso.xyz
domain,DarkComet botnet C2 domain (confidence level: 100%),sameg2.no-ip.biz
ip-dst|port,Ghost RAT botnet C2 server (confidence level: 50%),23.249.29.124|14994
sha1,Remcos payload (confidence level: 95%),9aefc7413c92ad465a43dd02f83b8c2856e742cf
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),105.156.234.213|57961
domain,DCRat botnet C2 domain (confidence level: 100%),a1121096.xsph.ru
domain,MetaStealer botnet C2 domain (confidence level: 100%),aueakguyieqacmkq.xyz
ip-dst|port,XWorm botnet C2 server (confidence level: 100%),200.9.155.128|7000
domain,Lumma Stealer botnet C2 domain (confidence level: 50%),dgalijd.shop
ip-dst|port,Quasar RAT botnet C2 server (confidence level: 100%),160.179.154.140|49779
domain,MetaStealer botnet C2 domain (confidence level: 100%),caugwusmwumewuso.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),yswasscugmgsaugo.xyz
domain,MetaStealer botnet C2 domain (confidence level: 100%),ywyugscmamymsgmi.xyz
